"drug1","drug2","code_3letter1","code_3letter2","drug_category1","drug_category2","targeted_cellular_process1","targeted_cellular_process2","use1","use2","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","drug_category","targeted_process","use","drugdrug","categorycategory","processprocess","useuse","clusters","Drug_pair","mean.path.length","mean.k.edge","mean.min.degree","mean.max.degree","mean.mean.degree","Drug1","Drug2","rates","network_type"
"Ciprofloxacin","Doxycycline","CIP","DOX","quinolones","tetracycline","DNA","protein synthesis inhibitor","antibiotic","antibiotic",0.210562533,0.328870631,0.209147661,0.226725942,0.035575153,0.380423599,"Additivity","Antagonism","Antagonism","Antagonism","Additivity","Antagonism","Different","Different","Same","Ciprofloxacin-Doxycycline","quinolones-tetracycline","DNA-protein synthesis inhibitor","antibiotic-antibiotic",2,"Ciprofloxacin_Doxycycline",4,1,2,7,4,"Ciprofloxacin","Doxycycline",14.799994220108,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin","Meropenem","CIP","MEM","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.108392467,-0.056275244,-0.048144659,0.05291237,0.062539444,0.136470209,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Ciprofloxacin-Meropenem","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",4,"Ciprofloxacin_Meropenem",6,2,3,8,6,"Ciprofloxacin","Meropenem",19.0992486962369,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin","Triclosan","CIP","TRI","quinolones","other membrane","DNA","membrane","antibiotic","anti-infective",-0.071725305,-0.074017284,0.060508797,0.084222911,-0.079367244,-0.192979119,"Additivity","Additivity","Additivity","Additivity","Additivity","Synergy","Different","Different","Different","Ciprofloxacin-Triclosan","other membrane-quinolones","DNA-membrane","anti-infective-antibiotic",4,"Ciprofloxacin_Triclosan",6,1,1,6,4,"Ciprofloxacin","Triclosan",19.0992486962369,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin","Metformin","CIP","MF","quinolones","human drug","DNA","human","antibiotic","human-targeted drug",0.055967669,0.045361739,0.061566995,-0.040416429,-0.21799237,0.110213492,"Additivity","Additivity","Additivity","Additivity","Synergy","Additivity","Different","Different","Different","Ciprofloxacin-Metformin","human drug-quinolones","DNA-human","antibiotic-human-targeted drug",12,"Ciprofloxacin_Metformin",4,1,1,6,4,"Ciprofloxacin","Metformin",20.0277321104584,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin","Moxifloxacin","CIP","MXF","quinolones","quinolones","DNA","DNA","antibiotic","antibiotic",-0.205858821,-0.194320072,-0.153596824,-0.17605085,0.047420502,-0.236371412,"Synergy","Additivity","Additivity","Additivity","Additivity","Synergy","Same","Same","Same","Ciprofloxacin-Moxifloxacin","quinolones-quinolones","DNA-DNA","antibiotic-antibiotic",13,"Ciprofloxacin_Moxifloxacin",1,1,1,12,6,"Ciprofloxacin","Moxifloxacin",58.2839777107382,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin","Moxifloxacin","CIP","MXF","quinolones","quinolones","DNA","DNA","antibiotic","antibiotic",-0.205858821,-0.194320072,-0.153596824,-0.17605085,0.047420502,-0.236371412,"Synergy","Additivity","Additivity","Additivity","Additivity","Synergy","Same","Same","Same","Ciprofloxacin-Moxifloxacin","quinolones-quinolones","DNA-DNA","antibiotic-antibiotic",13,"Ciprofloxacin_Moxifloxacin",5,1,1,8,4,"Ciprofloxacin","Moxifloxacin",58.2839777107382,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin","Piperacillin","NVB","PIP","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.065526063,-0.092736608,-0.082676808,-0.037692327,-0.054464223,-0.035052801,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Novobiocin-Piperacillin","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",3,"Novobiocin_Piperacillin",6,2,3,8,6,"Novobiocin","Piperacillin",22.372110899671,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin","Penicillin G","NVB","PEN","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.03745407,0.027633383,0.044083906,-0.041259192,-0.083605694,-0.029289325,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Novobiocin-Penicillin G","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",5,"Novobiocin_Penicillin G",6,2,3,8,6,"Novobiocin","Penicillin G",14.1236090198648,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin","Rifampicin","NVB","RIF","quinolones","RNA polymerase","DNA","DNA","antibiotic","antibiotic",0.140183451,-0.10857574,0.175236921,-0.130045183,-0.033497087,-0.036506249,"Antagonism","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Novobiocin-Rifampicin","quinolones-RNA polymerase","DNA-DNA","antibiotic-antibiotic",10,"Novobiocin_Rifampicin",4,2,3,8,5,"Novobiocin","Rifampicin",55.7681600364824,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin","Triclosan","NVB","TRI","quinolones","other membrane","DNA","membrane","antibiotic","anti-infective",0.056867496,-0.072267537,-0.174185559,0.071407499,0.027329343,0.056102306,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Novobiocin-Triclosan","other membrane-quinolones","DNA-membrane","anti-infective-antibiotic",6,"Novobiocin_Triclosan",6,1,1,6,4,"Novobiocin","Triclosan",32.7677175887002,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin","Piperacillin","LCX","PIP","DNA gyrase","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.063863291,-0.080036674,0.090987323,0.009692382,-0.106885105,0,"Additivity","Additivity","Additivity","Additivity","Synergy","Additivity","Different","Different","Same","Levofloxacin-Piperacillin","beta-lactam-DNA gyrase","cell wall-DNA","antibiotic-antibiotic",4,"Levofloxacin_Piperacillin",5,2,2,6,4,"Levofloxacin","Piperacillin",19.0992486962369,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin","Penicillin G","LCX","PEN","DNA gyrase","beta-lactam","DNA","cell wall","antibiotic","antibiotic",0.021623619,0.040352782,0.072296982,0.118854798,0.029297659,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Levofloxacin-Penicillin G","beta-lactam-DNA gyrase","cell wall-DNA","antibiotic-antibiotic",2,"Levofloxacin_Penicillin G",5,2,2,6,4,"Levofloxacin","Penicillin G",14.799994220108,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin","Rifampicin","LCX","RIF","DNA gyrase","RNA polymerase","DNA","DNA","antibiotic","antibiotic",0.149120607,0.154902175,0,0.052290356,0.12203704,0.079047175,"Antagonism","Antagonism","Synergy","Additivity","Additivity","Additivity","Different","Same","Same","Levofloxacin-Rifampicin","DNA gyrase-RNA polymerase","DNA-DNA","antibiotic-antibiotic",2,"Levofloxacin_Rifampicin",5,2,2,6,4,"Levofloxacin","Rifampicin",14.799994220108,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin","Meropenem","LCX","MEM","DNA gyrase","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.038746567,-0.077398459,0.019946569,-0.104727264,0.050399944,0.206758073,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Levofloxacin-Meropenem","beta-lactam-DNA gyrase","cell wall-DNA","antibiotic-antibiotic",5,"Levofloxacin_Meropenem",5,2,2,6,4,"Levofloxacin","Meropenem",14.1236090198648,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin","Triclosan","LCX","TRI","DNA gyrase","other membrane","DNA","membrane","antibiotic","anti-infective",-0.056423791,-0.073373625,0.076207711,0.094483175,-0.041675838,-0.057520637,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Levofloxacin-Triclosan","DNA gyrase-other membrane","DNA-membrane","anti-infective-antibiotic",4,"Levofloxacin_Triclosan",6,1,1,4,2,"Levofloxacin","Triclosan",19.0992486962369,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin","Metformin","LCX","MF","DNA gyrase","human drug","DNA","human","antibiotic","human-targeted drug",0.087597688,0.040003204,0.002896218,-0.401180821,-0.324083996,0.066126276,"Additivity","Additivity","Additivity","Synergy","Synergy","Additivity","Different","Different","Different","Levofloxacin-Metformin","DNA gyrase-human drug","DNA-human","antibiotic-human-targeted drug",13,"Levofloxacin_Metformin",6,1,1,5,3,"Levofloxacin","Metformin",58.2839777107382,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin","Metformin","LCX","MF","DNA gyrase","human drug","DNA","human","antibiotic","human-targeted drug",0.087597688,0.040003204,0.002896218,-0.401180821,-0.324083996,0.066126276,"Additivity","Additivity","Additivity","Synergy","Synergy","Additivity","Different","Different","Different","Levofloxacin-Metformin","DNA gyrase-human drug","DNA-human","antibiotic-human-targeted drug",13,"Levofloxacin_Metformin",7,1,1,1,1,"Levofloxacin","Metformin",58.2839777107382,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin","Moxifloxacin","LCX","MXF","DNA gyrase","quinolones","DNA","DNA","antibiotic","antibiotic",-0.053733692,-0.061156371,-0.00533784,-0.142391379,0.05068765,-0.25857695,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Levofloxacin-Moxifloxacin","DNA gyrase-quinolones","DNA-DNA","antibiotic-antibiotic",3,"Levofloxacin_Moxifloxacin",6,1,1,6,4,"Levofloxacin","Moxifloxacin",22.372110899671,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin","Moxifloxacin","LCX","MXF","DNA gyrase","quinolones","DNA","DNA","antibiotic","antibiotic",-0.053733692,-0.061156371,-0.00533784,-0.142391379,0.05068765,-0.25857695,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Levofloxacin-Moxifloxacin","DNA gyrase-quinolones","DNA-DNA","antibiotic-antibiotic",3,"Levofloxacin_Moxifloxacin",6,1,1,6,4,"Levofloxacin","Moxifloxacin",22.372110899671,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Piperacillin","CLI","PIP","other protein synthesis inhibitor","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",-0.08202569,-0.126996662,0.095003989,0.059727775,0.068208328,0.023410566,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Piperacillin","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",4,"Clindamycin_Piperacillin",4,2,2,6,4,"Clindamycin","Piperacillin",19.0992486962369,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Piperacillin","CLI","PIP","other protein synthesis inhibitor","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",-0.08202569,-0.126996662,0.095003989,0.059727775,0.068208328,0.023410566,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Piperacillin","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",4,"Clindamycin_Piperacillin",5,2,2,4,3,"Clindamycin","Piperacillin",19.0992486962369,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Penicillin G","CLI","PEN","other protein synthesis inhibitor","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",0.055055995,0.039546184,0.056892785,0.085010397,-0.074803247,-0.03768255,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Penicillin G","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",1,"Clindamycin_Penicillin G",4,2,2,6,4,"Clindamycin","Penicillin G",11.0881580795294,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Penicillin G","CLI","PEN","other protein synthesis inhibitor","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",0.055055995,0.039546184,0.056892785,0.085010397,-0.074803247,-0.03768255,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Penicillin G","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",1,"Clindamycin_Penicillin G",5,2,2,4,3,"Clindamycin","Penicillin G",11.0881580795294,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Imipenem","CLI","IPM","other protein synthesis inhibitor","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",0.067497419,0.037537234,0.06301455,-0.051553597,-0.041362725,-0.033280938,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Imipenem","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",12,"Clindamycin_Imipenem",4,2,2,6,4,"Clindamycin","Imipenem",20.0277321104584,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Imipenem","CLI","IPM","other protein synthesis inhibitor","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",0.067497419,0.037537234,0.06301455,-0.051553597,-0.041362725,-0.033280938,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Imipenem","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",12,"Clindamycin_Imipenem",5,2,2,4,3,"Clindamycin","Imipenem",20.0277321104584,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Rifampicin","CLI","RIF","other protein synthesis inhibitor","RNA polymerase","protein synthesis inhibitor","DNA","antibiotic","antibiotic",-0.080071649,-0.042126227,0.025533812,-0.038672257,0.07499642,-0.056222554,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Rifampicin","other protein synthesis inhibitor-RNA polymerase","DNA-protein synthesis inhibitor","antibiotic-antibiotic",5,"Clindamycin_Rifampicin",2,2,2,4,4,"Clindamycin","Rifampicin",14.1236090198648,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Levofloxacin","CLI","LCX","other protein synthesis inhibitor","DNA gyrase","protein synthesis inhibitor","DNA","antibiotic","antibiotic",-0.026791447,0.056513934,0.037806287,0.018056642,0.049515903,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Levofloxacin","DNA gyrase-other protein synthesis inhibitor","DNA-protein synthesis inhibitor","antibiotic-antibiotic",8,"Clindamycin_Levofloxacin",4,1,1,4,3,"Clindamycin","Levofloxacin",8.70765169285526,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Meropenem","CLI","MEM","other protein synthesis inhibitor","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",-0.072427363,0.077026824,-0.034415981,0.067669842,0.072673394,0.039026192,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Meropenem","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",8,"Clindamycin_Meropenem",4,2,2,6,4,"Clindamycin","Meropenem",8.70765169285526,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Meropenem","CLI","MEM","other protein synthesis inhibitor","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",-0.072427363,0.077026824,-0.034415981,0.067669842,0.072673394,0.039026192,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Meropenem","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",8,"Clindamycin_Meropenem",5,2,2,4,3,"Clindamycin","Meropenem",8.70765169285526,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Triclosan","CLI","TRI","other protein synthesis inhibitor","other membrane","protein synthesis inhibitor","membrane","antibiotic","anti-infective",-0.033673336,0.007752397,-0.052317253,-0.076393306,-0.011788703,-0.047108532,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Clindamycin-Triclosan","other membrane-other protein synthesis inhibitor","membrane-protein synthesis inhibitor","anti-infective-antibiotic",3,"Clindamycin_Triclosan",4,1,1,2,2,"Clindamycin","Triclosan",22.372110899671,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Metformin","CLI","MF","other protein synthesis inhibitor","human drug","protein synthesis inhibitor","human","antibiotic","human-targeted drug",0.060065806,0.081846532,0.054584726,0.102437632,0.025238912,0.018441639,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Clindamycin-Metformin","human drug-other protein synthesis inhibitor","human-protein synthesis inhibitor","antibiotic-human-targeted drug",2,"Clindamycin_Metformin",5,1,1,2,2,"Clindamycin","Metformin",14.799994220108,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin","Moxifloxacin","CLI","MXF","other protein synthesis inhibitor","quinolones","protein synthesis inhibitor","DNA","antibiotic","antibiotic",-0.019534871,-0.033177839,0.052990426,-0.072172896,0.027789723,0.018378878,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Clindamycin-Moxifloxacin","other protein synthesis inhibitor-quinolones","DNA-protein synthesis inhibitor","antibiotic-antibiotic",5,"Clindamycin_Moxifloxacin",4,1,1,4,3,"Clindamycin","Moxifloxacin",14.1236090198648,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline","Piperacillin","DOX","PIP","tetracycline","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",-0.069445259,-0.212092295,-0.118137576,0.081200381,0.028527041,0.042654154,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Doxycycline-Piperacillin","beta-lactam-tetracycline","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",4,"Doxycycline_Piperacillin",4,1,2,6,4,"Doxycycline","Piperacillin",19.0992486962369,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline","Piperacillin","DOX","PIP","tetracycline","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",-0.069445259,-0.212092295,-0.118137576,0.081200381,0.028527041,0.042654154,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Doxycycline-Piperacillin","beta-lactam-tetracycline","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",4,"Doxycycline_Piperacillin",4,1,2,4,3,"Doxycycline","Piperacillin",19.0992486962369,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline","Penicillin G","DOX","PEN","tetracycline","beta-lactam","protein synthesis inhibitor","cell wall","antibiotic","antibiotic",0.063131443,0.044264717,0.067391744,0.136644613,-0.053238312,-0.025934062,"Additivity","Additivity","Additivity","Antagonism","Additivity","Additivity","Different","Different","Same","Doxycycline-Penicillin G","beta-lactam-tetracycline","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",1,"Doxycycline_Penicillin G",4,1,2,6,4,"Doxycycline","Penicillin G",11.0881580795294,"LC.INT.EcoliNet.764gene.1073link.txt"
