"network","KEGG1_KEGG2","KEGG1","KEGG2","drug_pair","path.length","K.edge","Degree1","Degree2","adjacency","mean_deg","min_deg","max_deg","min_bet","max_bet","mean_bet","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2","clusters","sigma.rate","type","Drug1","Drug2"
"1","eco:b3396_eco:b3426","eco:b3396","eco:b3426","Metformin_Penicillin G",Inf,0,15,6,0,10.5,6,15,0,0,0,"Metformin-Penicillin G","MF","PEN",0,"human drug","beta-lactam","beta-lactam-human drug",0,"human","cell wall","cell wall-human",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",0.07392615,0.05044136,0.05393194,0.08149147,0.02486595,0.03839731,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","S","S","S","R","R","SR","SS","SS","SS","SR","SR",0,-1,-1,-1,0,0,-3,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,1,0.00354172479112979,"Additivity","Metformin","Penicillin G"
"1","eco:b0084_eco:b3426","eco:b0084","eco:b3426","Metformin_Piperacillin",Inf,0,15,6,0,10.5,6,15,0,0,0,"Metformin-Piperacillin","MF","PIP",0,"human drug","beta-lactam","beta-lactam-human drug",0,"human","cell wall","cell wall-human",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",0.06466441,0.09167284,-0.3526412,-0.4358445,-0.3987139,-0.5099525,"Additivity","Additivity","Additivity","Additivity","Additivity","Synergy",0,0,0,0,0,-1,-1,"S","S","S","S","S","S","R","S","S","S","S","S","SR","SS","SS","SS","SS","SS",0,-1,-1,-1,-1,-1,-5,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Synergy","Metformin","Piperacillin"
"1","eco:b0149_eco:b3426","eco:b0149","eco:b3426","Metformin_Piperacillin",Inf,0,15,6,0,10.5,6,15,0,0,0,"Metformin-Piperacillin","MF","PIP",0,"human drug","beta-lactam","beta-lactam-human drug",0,"human","cell wall","cell wall-human",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",0.06466441,0.09167284,-0.3526412,-0.4358445,-0.3987139,-0.5099525,"Additivity","Additivity","Additivity","Additivity","Additivity","Synergy",0,0,0,0,0,-1,-1,"S","S","S","S","S","S","R","S","S","S","S","S","SR","SS","SS","SS","SS","SS",0,-1,-1,-1,-1,-1,-5,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Synergy","Metformin","Piperacillin"
"1","eco:b3396_eco:b3426","eco:b3396","eco:b3426","Metformin_Piperacillin",Inf,0,15,6,0,10.5,6,15,0,0,0,"Metformin-Piperacillin","MF","PIP",0,"human drug","beta-lactam","beta-lactam-human drug",0,"human","cell wall","cell wall-human",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",0.06466441,0.09167284,-0.3526412,-0.4358445,-0.3987139,-0.5099525,"Additivity","Additivity","Additivity","Additivity","Additivity","Synergy",0,0,0,0,0,-1,-1,"S","S","S","S","S","S","R","S","S","S","S","S","SR","SS","SS","SS","SS","SS",0,-1,-1,-1,-1,-1,-5,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Synergy","Metformin","Piperacillin"
"1","eco:b3426_eco:b3177","eco:b3426","eco:b3177","Metformin_Sulfamonomethoxine",Inf,0,6,3,0,4.5,3,6,0,0,0,"Metformin-Sulfamonomethoxine","MF","SMM",0,"human drug","folic acid biosynthesis","folic acid biosynthesis-human drug",0,"human","DNA","DNA-human",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",-0.03655133,0.04580751,0.04004751,0.04579047,0.06219924,0.03539427,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,10,0.00168415933113605,"Additivity","Metformin","Sulfamonomethoxine"
"1","eco:b0048_eco:b3426","eco:b0048","eco:b3426","Metformin_Trimethoprim",Inf,0,14,6,0,10,6,14,0,142.666666666666,71.333333333333,"Metformin-Trimethoprim","MF","TMP",0,"human drug","folic acid biosynthesis","folic acid biosynthesis-human drug",0,"human","DNA","DNA-human",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",0.07735839,0.1462199,0.1266285,0.2241331,0.05332541,-0.03072311,"Additivity","Additivity","Antagonism","Antagonism","Additivity","Additivity",0,0,1,1,0,0,2,"S","S","S","S","S","S","S","S","S","S","R","R","SS","SS","SS","SS","SR","SR",-1,-1,-1,-1,0,0,-4,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,1,0.00354172479112979,"Additivity-Antagonism","Metformin","Trimethoprim"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Penicillin G_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Penicillin G-Piperacillin","PEN","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.044091277,-0.137293835,0.074192917,-0.061017442,0.083031273,0.03624487,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"R","S","S","S","R","R","R","S","S","S","S","S","RR","SS","SS","SS","RS","RS",1,-1,-1,-1,0,0,-2,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,7,0.00242149473711998,"Additivity-Synergy","Penicillin G","Piperacillin"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Penicillin G_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Penicillin G-Piperacillin","PEN","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.044091277,-0.137293835,0.074192917,-0.061017442,0.083031273,0.03624487,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"R","S","S","S","R","R","R","S","S","S","S","S","RR","SS","SS","SS","RS","RS",1,-1,-1,-1,0,0,-2,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,7,0.00242149473711998,"Additivity-Synergy","Penicillin G","Piperacillin"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Penicillin G_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Penicillin G-Piperacillin","PEN","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.044091277,-0.137293835,0.074192917,-0.061017442,0.083031273,0.03624487,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"R","S","S","S","R","R","R","S","S","S","S","S","RR","SS","SS","SS","RS","RS",1,-1,-1,-1,0,0,-2,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,7,0.00242149473711998,"Additivity-Synergy","Penicillin G","Piperacillin"
"1","eco:b0084_eco:b3177","eco:b0084","eco:b3177","Penicillin G_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Penicillin G-Sulfamonomethoxine","PEN","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.035618895,-0.030967843,0.038458864,-0.072433899,-0.046694612,0.019693989,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","R","R","R","R","R","R","R","R","RR","SR","SR","SR","RR","RR",1,0,0,0,1,1,3,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,15,0.00367000048246351,"Additivity","Penicillin G","Sulfamonomethoxine"
"1","eco:b0149_eco:b3177","eco:b0149","eco:b3177","Penicillin G_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Penicillin G-Sulfamonomethoxine","PEN","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.035618895,-0.030967843,0.038458864,-0.072433899,-0.046694612,0.019693989,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","R","R","R","R","R","R","R","R","RR","SR","SR","SR","RR","RR",1,0,0,0,1,1,3,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,15,0.00367000048246351,"Additivity","Penicillin G","Sulfamonomethoxine"
"1","eco:b3396_eco:b3177","eco:b3396","eco:b3177","Penicillin G_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Penicillin G-Sulfamonomethoxine","PEN","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.035618895,-0.030967843,0.038458864,-0.072433899,-0.046694612,0.019693989,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","R","R","R","R","R","R","R","R","RR","SR","SR","SR","RR","RR",1,0,0,0,1,1,3,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,15,0.00367000048246351,"Additivity","Penicillin G","Sulfamonomethoxine"
"1","eco:b0084_eco:b1288","eco:b0084","eco:b1288","Penicillin G_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Penicillin G-Triclosan","PEN","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.022481861,-0.043846011,0.051027743,-0.092179744,-0.216956192,-0.054836854,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","R","R","R","R","R","R","R","R","RR","SR","SR","SR","RR","RR",1,0,0,0,1,1,3,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,8,0.00125600981887235,"Additivity","Penicillin G","Triclosan"
"1","eco:b0149_eco:b1288","eco:b0149","eco:b1288","Penicillin G_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Penicillin G-Triclosan","PEN","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.022481861,-0.043846011,0.051027743,-0.092179744,-0.216956192,-0.054836854,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","R","R","R","R","R","R","R","R","RR","SR","SR","SR","RR","RR",1,0,0,0,1,1,3,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,8,0.00125600981887235,"Additivity","Penicillin G","Triclosan"
"1","eco:b1288_eco:b3396","eco:b1288","eco:b3396","Penicillin G_Triclosan",Inf,0,14,15,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Penicillin G-Triclosan","PEN","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.022481861,-0.043846011,0.051027743,-0.092179744,-0.216956192,-0.054836854,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","R","R","R","R","R","R","R","R","RR","SR","SR","SR","RR","RR",1,0,0,0,1,1,3,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,8,0.00125600981887235,"Additivity","Penicillin G","Triclosan"
"1","eco:b0048_eco:b0084","eco:b0048","eco:b0084","Penicillin G_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Penicillin G-Trimethoprim","PEN","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.075644948,0.10892675,0.10066855,-0.054725617,-0.066753153,0.032539234,"Additivity","Antagonism","Antagonism","Additivity","Additivity","Additivity",0,1,1,0,0,0,2,"R","S","S","S","R","R","S","S","S","S","R","R","RS","SS","SS","SS","RR","RR",0,-1,-1,-1,1,1,-1,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,16,0.00327169483282747,"Additivity-Antagonism","Penicillin G","Trimethoprim"
"1","eco:b0048_eco:b0149","eco:b0048","eco:b0149","Penicillin G_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Penicillin G-Trimethoprim","PEN","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.075644948,0.10892675,0.10066855,-0.054725617,-0.066753153,0.032539234,"Additivity","Antagonism","Antagonism","Additivity","Additivity","Additivity",0,1,1,0,0,0,2,"R","S","S","S","R","R","S","S","S","S","R","R","RS","SS","SS","SS","RR","RR",0,-1,-1,-1,1,1,-1,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,16,0.00327169483282747,"Additivity-Antagonism","Penicillin G","Trimethoprim"
"1","eco:b0048_eco:b3396","eco:b0048","eco:b3396","Penicillin G_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Penicillin G-Trimethoprim","PEN","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.075644948,0.10892675,0.10066855,-0.054725617,-0.066753153,0.032539234,"Additivity","Antagonism","Antagonism","Additivity","Additivity","Additivity",0,1,1,0,0,0,2,"R","S","S","S","R","R","S","S","S","S","R","R","RS","SS","SS","SS","RR","RR",0,-1,-1,-1,1,1,-1,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,16,0.00327169483282747,"Additivity-Antagonism","Penicillin G","Trimethoprim"
"1","eco:b0084_eco:b3177","eco:b0084","eco:b3177","Piperacillin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Piperacillin-Sulfamonomethoxine","PIP","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.052301078,-0.090997928,0.041127167,0.058950166,-0.062381801,0.055110438,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","S","S","R","R","R","R","R","R","RR","SR","SR","SR","SR","SR",1,0,0,0,0,0,1,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,5,0.000722353331276633,"Additivity","Piperacillin","Sulfamonomethoxine"
"1","eco:b0149_eco:b3177","eco:b0149","eco:b3177","Piperacillin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Piperacillin-Sulfamonomethoxine","PIP","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.052301078,-0.090997928,0.041127167,0.058950166,-0.062381801,0.055110438,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","S","S","R","R","R","R","R","R","RR","SR","SR","SR","SR","SR",1,0,0,0,0,0,1,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,5,0.000722353331276633,"Additivity","Piperacillin","Sulfamonomethoxine"
"1","eco:b3396_eco:b3177","eco:b3396","eco:b3177","Piperacillin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Piperacillin-Sulfamonomethoxine","PIP","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.052301078,-0.090997928,0.041127167,0.058950166,-0.062381801,0.055110438,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","S","S","R","R","R","R","R","R","RR","SR","SR","SR","SR","SR",1,0,0,0,0,0,1,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,5,0.000722353331276633,"Additivity","Piperacillin","Sulfamonomethoxine"
"1","eco:b0084_eco:b1288","eco:b0084","eco:b1288","Piperacillin_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Piperacillin-Triclosan","PIP","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.011028118,-0.073949513,-0.041461355,-0.095879483,-0.067792908,0.033648972,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","S","S","R","R","R","R","R","R","RR","SR","SR","SR","SR","SR",1,0,0,0,0,0,1,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Piperacillin","Triclosan"
"1","eco:b0149_eco:b1288","eco:b0149","eco:b1288","Piperacillin_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Piperacillin-Triclosan","PIP","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.011028118,-0.073949513,-0.041461355,-0.095879483,-0.067792908,0.033648972,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","S","S","R","R","R","R","R","R","RR","SR","SR","SR","SR","SR",1,0,0,0,0,0,1,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Piperacillin","Triclosan"
"1","eco:b1288_eco:b3396","eco:b1288","eco:b3396","Piperacillin_Triclosan",Inf,0,14,15,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Piperacillin-Triclosan","PIP","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.011028118,-0.073949513,-0.041461355,-0.095879483,-0.067792908,0.033648972,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","S","S","S","S","S","R","R","R","R","R","R","RR","SR","SR","SR","SR","SR",1,0,0,0,0,0,1,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Piperacillin","Triclosan"
"1","eco:b0048_eco:b0084","eco:b0048","eco:b0084","Piperacillin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Piperacillin-Trimethoprim","PIP","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.082761594,0.115617685,0.180282662,0.126745567,0.028767429,0.074772315,"Additivity","Additivity","Antagonism","Antagonism","Additivity","Additivity",0,0,1,1,0,0,2,"R","S","S","S","S","S","S","S","S","S","R","R","RS","SS","SS","SS","SR","SR",0,-1,-1,-1,0,0,-3,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,1,0.00354172479112979,"Additivity-Antagonism","Piperacillin","Trimethoprim"
"1","eco:b0048_eco:b0149","eco:b0048","eco:b0149","Piperacillin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Piperacillin-Trimethoprim","PIP","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.082761594,0.115617685,0.180282662,0.126745567,0.028767429,0.074772315,"Additivity","Additivity","Antagonism","Antagonism","Additivity","Additivity",0,0,1,1,0,0,2,"R","S","S","S","S","S","S","S","S","S","R","R","RS","SS","SS","SS","SR","SR",0,-1,-1,-1,0,0,-3,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,1,0.00354172479112979,"Additivity-Antagonism","Piperacillin","Trimethoprim"
"1","eco:b0048_eco:b3396","eco:b0048","eco:b3396","Piperacillin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Piperacillin-Trimethoprim","PIP","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.082761594,0.115617685,0.180282662,0.126745567,0.028767429,0.074772315,"Additivity","Additivity","Antagonism","Antagonism","Additivity","Additivity",0,0,1,1,0,0,2,"R","S","S","S","S","S","S","S","S","S","R","R","RS","SS","SS","SS","SR","SR",0,-1,-1,-1,0,0,-3,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,1,0.00354172479112979,"Additivity-Antagonism","Piperacillin","Trimethoprim"
"1","eco:b1288_eco:b3177","eco:b1288","eco:b3177","Sulfamonomethoxine_Triclosan",4,3,14,3,0,8.5,3,14,0,6.46666666666667,3.23333333333333,"Sulfamonomethoxine-Triclosan","SMM","TRI",0,"folic acid biosynthesis","other membrane","folic acid biosynthesis-other membrane",0,"DNA","membrane","DNA-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.07167953,-0.06022302,-0.04591838,-0.05911292,-0.02988899,0.02101191,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Sulfamonomethoxine","Triclosan"
"1","eco:b0048_eco:b3177","eco:b0048","eco:b3177","Sulfamonomethoxine_Trimethoprim",1,3,14,3,1,8.5,3,14,0,142.666666666666,71.333333333333,"Sulfamonomethoxine-Trimethoprim","SMM","TMP",1,"folic acid biosynthesis","folic acid biosynthesis","folic acid biosynthesis-folic acid biosynthesis",1,"DNA","DNA","DNA-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.5004405,-0.3418864,-0.1171872,-0.182299,0.04507774,0.05121222,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity",-1,-1,-1,-1,0,0,-4,"R","R","R","R","R","R","S","S","S","S","R","R","RS","RS","RS","RS","RR","RR",0,0,0,0,1,1,2,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,14,0.00784670396122041,"Additivity-Synergy","Sulfamonomethoxine","Trimethoprim"
"1","eco:b0048_eco:b1288","eco:b0048","eco:b1288","Triclosan_Trimethoprim",3,6,14,14,0,14,14,14,6.46666666666667,142.666666666666,74.5666666666663,"Triclosan-Trimethoprim","TRI","TMP",0,"other membrane","folic acid biosynthesis","folic acid biosynthesis-other membrane",0,"membrane","DNA","DNA-membrane",0,"anti-infective","antibiotic","anti-infective-antibiotic",-0.08241139,0.02331654,-0.09653844,0.05882453,0.01754148,0.07104337,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","R","R","RS","RS","RS","RS","RR","RR",0,0,0,0,1,1,2,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,10,0.00168415933113605,"Additivity","Triclosan","Trimethoprim"
