"drug_pair","Drug1","Drug2","mean.path.length","mean.k.edge","mean.min.degree","mean.max.degree","mean.mean.degree","max.adjacency","network"
"Meropenem_Penicillin G","Meropenem","Penicillin G",3,2,2,7,5,1,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Piperacillin","Meropenem","Piperacillin",3,2,2,7,5,1,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Pseudomonic acid","Meropenem","Pseudomonic acid",4,1,1,5,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Rifampicin","Meropenem","Rifampicin",4,2,3,6,5,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Triclosan","Meropenem","Triclosan",4,1,1,5,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Moxifloxacin","Metformin","Moxifloxacin",6,1,1,4,2,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Novobiocin","Metformin","Novobiocin",4,1,1,6,4,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Penicillin G","Metformin","Penicillin G",6,1,1,5,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Piperacillin","Metformin","Piperacillin",6,1,1,5,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Pseudomonic acid","Metformin","Pseudomonic acid",5,1,1,1,1,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Rifampicin","Metformin","Rifampicin",6,1,1,4,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Triclosan","Metformin","Triclosan",5,1,1,1,1,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Novobiocin","Moxifloxacin","Novobiocin",5,1,1,8,4,1,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Penicillin G","Moxifloxacin","Penicillin G",5,2,2,6,4,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Piperacillin","Moxifloxacin","Piperacillin",5,2,2,6,4,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Pseudomonic acid","Moxifloxacin","Pseudomonic acid",4,1,1,4,2,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Rifampicin","Moxifloxacin","Rifampicin",5,2,2,6,4,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Triclosan","Moxifloxacin","Triclosan",6,1,1,4,2,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin_Penicillin G","Novobiocin","Penicillin G",6,2,3,8,6,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin_Piperacillin","Novobiocin","Piperacillin",6,2,3,8,6,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin_Pseudomonic acid","Novobiocin","Pseudomonic acid",4,1,1,6,4,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin_Rifampicin","Novobiocin","Rifampicin",4,2,3,8,6,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin_Triclosan","Novobiocin","Triclosan",6,1,1,6,4,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Penicillin G_Piperacillin","Penicillin G","Piperacillin",3,2,2,7,5,1,"LC.INT.EcoliNet.764gene.1073link.txt"
"Penicillin G_Pseudomonic acid","Penicillin G","Pseudomonic acid",4,1,1,5,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Penicillin G_Rifampicin","Penicillin G","Rifampicin",4,2,3,6,5,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Penicillin G_Triclosan","Penicillin G","Triclosan",4,1,1,5,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Piperacillin_Pseudomonic acid","Piperacillin","Pseudomonic acid",4,1,1,5,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Piperacillin_Rifampicin","Piperacillin","Rifampicin",4,2,3,6,5,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Piperacillin_Triclosan","Piperacillin","Triclosan",4,1,1,5,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Pseudomonic acid_Rifampicin","Pseudomonic acid","Rifampicin",2,1,1,4,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Pseudomonic acid_Triclosan","Pseudomonic acid","Triclosan",4,1,1,1,1,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"Rifampicin_Triclosan","Rifampicin","Triclosan",4,1,1,4,3,0,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Amoxicillin","A22","Amoxicillin",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Aztreonam","A22","Aztreonam",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Cefaclor","A22","Cefaclor",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Cefotaxime","A22","Cefotaxime",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Cephalexin","A22","Cephalexin",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Ciprofloxacin","A22","Ciprofloxacin",2,8,8,25,16,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Clindamycin","A22","Clindamycin",3,18,18,25,22,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Flucytosine","A22","Flucytosine",2,24,25,25,25,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Imipenem","A22","Imipenem",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Levofloxacin","A22","Levofloxacin",2,8,8,25,17,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Mecillinam","A22","Mecillinam",7,1,2,25,14,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Meropenem","A22","Meropenem",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Metformin","A22","Metformin",3,2,2,25,14,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Moxifloxacin","A22","Moxifloxacin",2,8,8,25,17,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Novobiocin","A22","Novobiocin",2,8,8,25,16,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Penicillin G","A22","Penicillin G",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Piperacillin","A22","Piperacillin",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Sulfamonomethoxine","A22","Sulfamonomethoxine",2,3,3,25,14,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Triclosan","A22","Triclosan",3,13,13,25,19,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Trimethoprim","A22","Trimethoprim",3,7,7,25,16,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Ciprofloxacin","Amoxicillin","Ciprofloxacin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Clindamycin","Amoxicillin","Clindamycin",5,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Flucytosine","Amoxicillin","Flucytosine",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Imipenem","Amoxicillin","Imipenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Mecillinam","Amoxicillin","Mecillinam",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Meropenem","Amoxicillin","Meropenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Metformin","Amoxicillin","Metformin",6,1,2,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Moxifloxacin","Amoxicillin","Moxifloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Novobiocin","Amoxicillin","Novobiocin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",5,2,2,3,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Triclosan","Amoxicillin","Triclosan",5,2,2,13,7,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Trimethoprim","Amoxicillin","Trimethoprim",5,2,2,7,4,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Cefaclor","Aztreonam","Cefaclor",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Cephalexin","Aztreonam","Cephalexin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Ciprofloxacin","Aztreonam","Ciprofloxacin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Clindamycin","Aztreonam","Clindamycin",5,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Flucytosine","Aztreonam","Flucytosine",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Imipenem","Aztreonam","Imipenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Levofloxacin","Aztreonam","Levofloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Mecillinam","Aztreonam","Mecillinam",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Meropenem","Aztreonam","Meropenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Metformin","Aztreonam","Metformin",6,1,2,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Moxifloxacin","Aztreonam","Moxifloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Novobiocin","Aztreonam","Novobiocin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Penicillin G","Aztreonam","Penicillin G",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Piperacillin","Aztreonam","Piperacillin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",5,2,2,3,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Triclosan","Aztreonam","Triclosan",5,2,2,13,7,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Trimethoprim","Aztreonam","Trimethoprim",5,2,2,7,4,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Cephalexin","Cefaclor","Cephalexin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Ciprofloxacin","Cefaclor","Ciprofloxacin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Clindamycin","Cefaclor","Clindamycin",5,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Flucytosine","Cefaclor","Flucytosine",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Imipenem","Cefaclor","Imipenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Levofloxacin","Cefaclor","Levofloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Mecillinam","Cefaclor","Mecillinam",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Meropenem","Cefaclor","Meropenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Metformin","Cefaclor","Metformin",6,1,2,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Moxifloxacin","Cefaclor","Moxifloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Novobiocin","Cefaclor","Novobiocin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Penicillin G","Cefaclor","Penicillin G",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Piperacillin","Cefaclor","Piperacillin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Sulfamonomethoxine","Cefaclor","Sulfamonomethoxine",5,2,2,3,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Triclosan","Cefaclor","Triclosan",5,2,2,13,7,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Trimethoprim","Cefaclor","Trimethoprim",5,2,2,7,4,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Ciprofloxacin","Cefotaxime","Ciprofloxacin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Clindamycin","Cefotaxime","Clindamycin",5,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Flucytosine","Cefotaxime","Flucytosine",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Imipenem","Cefotaxime","Imipenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Mecillinam","Cefotaxime","Mecillinam",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Meropenem","Cefotaxime","Meropenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Metformin","Cefotaxime","Metformin",6,1,2,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Moxifloxacin","Cefotaxime","Moxifloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Novobiocin","Cefotaxime","Novobiocin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Sulfamonomethoxine","Cefotaxime","Sulfamonomethoxine",5,2,2,3,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Triclosan","Cefotaxime","Triclosan",5,2,2,13,7,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Trimethoprim","Cefotaxime","Trimethoprim",5,2,2,7,4,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Ciprofloxacin","Cephalexin","Ciprofloxacin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Clindamycin","Cephalexin","Clindamycin",5,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Flucytosine","Cephalexin","Flucytosine",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Imipenem","Cephalexin","Imipenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Levofloxacin","Cephalexin","Levofloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Mecillinam","Cephalexin","Mecillinam",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Meropenem","Cephalexin","Meropenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Metformin","Cephalexin","Metformin",6,1,2,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Moxifloxacin","Cephalexin","Moxifloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Novobiocin","Cephalexin","Novobiocin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Penicillin G","Cephalexin","Penicillin G",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Piperacillin","Cephalexin","Piperacillin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Sulfamonomethoxine","Cephalexin","Sulfamonomethoxine",5,2,2,3,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Triclosan","Cephalexin","Triclosan",5,2,2,13,7,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Trimethoprim","Cephalexin","Trimethoprim",5,2,2,7,4,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Clindamycin","Ciprofloxacin","Clindamycin",4,8,8,18,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Flucytosine","Ciprofloxacin","Flucytosine",3,8,8,25,16,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Imipenem","Ciprofloxacin","Imipenem",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Levofloxacin","Ciprofloxacin","Levofloxacin",2,6,6,10,8,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Mecillinam","Ciprofloxacin","Mecillinam",7,1,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Meropenem","Ciprofloxacin","Meropenem",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Metformin","Ciprofloxacin","Metformin",4,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Moxifloxacin","Ciprofloxacin","Moxifloxacin",2,6,6,10,8,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Novobiocin","Ciprofloxacin","Novobiocin",2,5,5,11,8,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Penicillin G","Ciprofloxacin","Penicillin G",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Piperacillin","Ciprofloxacin","Piperacillin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Sulfamonomethoxine","Ciprofloxacin","Sulfamonomethoxine",2,3,3,8,6,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Triclosan","Ciprofloxacin","Triclosan",3,8,8,13,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Trimethoprim","Ciprofloxacin","Trimethoprim",4,6,6,9,8,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Flucytosine","Clindamycin","Flucytosine",3,18,18,25,22,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Imipenem","Clindamycin","Imipenem",5,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Levofloxacin","Clindamycin","Levofloxacin",4,8,8,18,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Mecillinam","Clindamycin","Mecillinam",7,1,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Meropenem","Clindamycin","Meropenem",5,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Metformin","Clindamycin","Metformin",3,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Moxifloxacin","Clindamycin","Moxifloxacin",4,8,8,18,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Novobiocin","Clindamycin","Novobiocin",4,8,8,18,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Penicillin G","Clindamycin","Penicillin G",5,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Piperacillin","Clindamycin","Piperacillin",5,2,2,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Sulfamonomethoxine","Clindamycin","Sulfamonomethoxine",3,3,3,18,10,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Triclosan","Clindamycin","Triclosan",3,13,13,18,16,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Clindamycin_Trimethoprim","Clindamycin","Trimethoprim",2,7,7,18,12,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Imipenem","Flucytosine","Imipenem",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Levofloxacin","Flucytosine","Levofloxacin",3,8,8,25,17,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Mecillinam","Flucytosine","Mecillinam",6,1,2,25,14,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Meropenem","Flucytosine","Meropenem",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Metformin","Flucytosine","Metformin",2,2,2,25,14,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Moxifloxacin","Flucytosine","Moxifloxacin",3,8,8,25,17,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Novobiocin","Flucytosine","Novobiocin",3,8,8,25,16,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Penicillin G","Flucytosine","Penicillin G",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Piperacillin","Flucytosine","Piperacillin",5,2,2,25,13,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Sulfamonomethoxine","Flucytosine","Sulfamonomethoxine",4,3,3,25,14,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Triclosan","Flucytosine","Triclosan",2,13,13,25,19,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Trimethoprim","Flucytosine","Trimethoprim",1,7,7,25,16,1,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Levofloxacin","Imipenem","Levofloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Mecillinam","Imipenem","Mecillinam",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Meropenem","Imipenem","Meropenem",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Metformin","Imipenem","Metformin",6,1,2,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Moxifloxacin","Imipenem","Moxifloxacin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Novobiocin","Imipenem","Novobiocin",6,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Penicillin G","Imipenem","Penicillin G",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Piperacillin","Imipenem","Piperacillin",6,1,1,2,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Sulfamonomethoxine","Imipenem","Sulfamonomethoxine",5,2,2,3,2,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Triclosan","Imipenem","Triclosan",5,2,2,13,7,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Trimethoprim","Imipenem","Trimethoprim",5,2,2,7,4,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Mecillinam","Levofloxacin","Mecillinam",7,1,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Meropenem","Levofloxacin","Meropenem",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Metformin","Levofloxacin","Metformin",4,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Moxifloxacin","Levofloxacin","Moxifloxacin",2,6,6,10,8,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Novobiocin","Levofloxacin","Novobiocin",2,6,6,10,8,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Penicillin G","Levofloxacin","Penicillin G",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Piperacillin","Levofloxacin","Piperacillin",5,2,2,8,5,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Sulfamonomethoxine","Levofloxacin","Sulfamonomethoxine",2,3,3,8,6,0,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
