"network","drug_pair","Drug1.x","Drug2.x","mean.path.length","mean.k.edge","mean.min.degree","mean.max.degree","mean.mean.degree","max.adjacency","Drug1.y","Drug2.y","code_3letter1","code_3letter2","drug_category1","drug_category2","targeted_cellular_process1","targeted_cellular_process2","use1","use2","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","drug_category","targeted_process","use","drugdrug","categorycategory","processprocess","useuse","clusters","sigma.rate","connection_groups","connection_onoff","drug_cat","targ","us","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g"
"High-throughput PPI","Rifampicin_Sulfamonomethoxine","Rifampicin","Sulfamonomethoxine",4,1,1,99,50,"0","Rifampicin","Sulfamonomethoxine","RIF","SMM","RNA polymerase","folic acid biosynthesis","DNA","DNA","antibiotic","antibiotic",-0.166935419,-0.11132964,0.029679918,-0.064421154,-0.094867374,0.057344029,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Rifampicin-Sulfamonomethoxine","folic acid biosynthesis-RNA polymerase","DNA-DNA","antibiotic-antibiotic",5,23.9590177410958,55,"connected",0,1,1,-1,0,0,0,0,0,-1
"High-throughput PPI","Rifampicin_Triclosan","Rifampicin","Triclosan",3,11,11,99,55,"0","Rifampicin","Triclosan","RIF","TRI","RNA polymerase","other membrane","DNA","membrane","antibiotic","anti-infective",0.04912331,-0.088564652,0.059825685,0.039101588,-0.05560506,0.033723707,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Rifampicin-Triclosan","other membrane-RNA polymerase","DNA-membrane","anti-infective-antibiotic",9,8.23960952517264,61,"connected",0,0,0,0,0,0,0,0,0,0
"High-throughput PPI","Rifampicin_Trimethoprim","Rifampicin","Trimethoprim",3,8,9,99,54,"0","Rifampicin","Trimethoprim","RIF","TMP","RNA polymerase","folic acid biosynthesis","DNA","DNA","antibiotic","antibiotic",-0.100343238,0.086510085,-0.082656192,0.059395663,0.021436908,0.064482895,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Rifampicin-Trimethoprim","folic acid biosynthesis-RNA polymerase","DNA-DNA","antibiotic-antibiotic",8,14.1060091754375,307,"connected",0,1,1,0,0,0,0,0,0,0
"High-throughput PPI","Sulfamonomethoxine_Triclosan","Sulfamonomethoxine","Triclosan",6,1,1,11,6,"0","Sulfamonomethoxine","Triclosan","SMM","TRI","folic acid biosynthesis","other membrane","DNA","membrane","antibiotic","anti-infective",-0.071679527,-0.060223017,-0.045918376,-0.059112924,-0.029888988,0.021011915,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Sulfamonomethoxine-Triclosan","folic acid biosynthesis-other membrane","DNA-membrane","anti-infective-antibiotic",3,12.4986996306863,55,"connected",0,0,0,0,0,0,0,0,0,0
"High-throughput PPI","Sulfamonomethoxine_Trimethoprim","Sulfamonomethoxine","Trimethoprim",5,1,1,9,5,"0","Sulfamonomethoxine","Trimethoprim","SMM","TMP","folic acid biosynthesis","folic acid biosynthesis","DNA","DNA","antibiotic","antibiotic",-0.50044048,-0.341886375,-0.117187188,-0.182298983,0.045077741,0.051212223,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity","Same","Same","Same","Sulfamonomethoxine-Trimethoprim","folic acid biosynthesis-folic acid biosynthesis","DNA-DNA","antibiotic-antibiotic",13,57.2922091096807,229,"connected",1,1,1,-1,-1,-1,-1,0,0,-4
"High-throughput PPI","Triclosan_Trimethoprim","Triclosan","Trimethoprim",3,8,9,11,10,"0","Triclosan","Trimethoprim","TRI","TMP","other membrane","folic acid biosynthesis","membrane","DNA","anti-infective","antibiotic",-0.082411394,0.023316536,-0.096538436,0.058824527,0.017541479,0.07104337,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Triclosan-Trimethoprim","folic acid biosynthesis-other membrane","DNA-membrane","anti-infective-antibiotic",8,14.1060091754375,313,"connected",0,0,0,0,0,0,0,0,0,0
"Small/medium-scale PPI","A22_Amoxicillin","A22","Amoxicillin",3,3,3,7,5,"0","A22","Amoxicillin","A22","AMX","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.144406458,-0.107771087,-0.122702154,-0.089881073,0.047542801,-0.13341336,"Synergy","Additivity","Additivity","Additivity","Additivity","Synergy","Different","Same","Different","A22-Amoxicillin","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",13,57.2922091096807,1,"connected",0,1,0,-1,0,0,0,0,-1,-2
"Small/medium-scale PPI","A22_Aztreonam","A22","Aztreonam",3,3,3,7,5,"0","A22","Aztreonam","A22","ATM","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.116819962,-0.239493987,-0.131668911,-0.072461879,0.040283817,-0.069617853,"Additivity","Synergy","Additivity","Additivity","Additivity","Synergy","Different","Same","Different","A22-Aztreonam","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",13,57.2922091096807,1,"connected",0,1,0,0,-1,0,0,0,-1,-2
"Small/medium-scale PPI","A22_Cefaclor","A22","Cefaclor",3,3,3,7,5,"0","A22","Cefaclor","A22","CEC","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.160561269,-0.110830537,-0.260404099,-0.25570745,-0.031969583,-0.053619229,"Synergy","Additivity","Synergy","Additivity","Additivity","Additivity","Different","Same","Different","A22-Cefaclor","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",13,57.2922091096807,1,"connected",0,1,0,-1,0,-1,0,0,0,-2
"Small/medium-scale PPI","A22_Cefotaxime","A22","Cefotaxime",3,3,3,7,5,"0","A22","Cefotaxime","A22","CTX","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.142714926,-0.179266974,-0.245271572,-0.165740597,-0.073620896,-0.133296097,"Additivity","Synergy","Synergy","Synergy","Additivity","Synergy","Different","Same","Different","A22-Cefotaxime","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",13,57.2922091096807,1,"connected",0,1,0,0,-1,-1,-1,0,-1,-4
"Small/medium-scale PPI","A22_Cephalexin","A22","Cephalexin",3,3,3,7,5,"0","A22","Cephalexin","A22","LEX","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.075399183,0.056095773,0.048970106,0.061262897,0.025841836,-0.076524942,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Different","A22-Cephalexin","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",8,14.1060091754375,1,"connected",0,1,0,0,0,0,0,0,0,0
"Small/medium-scale PPI","A22_Ciprofloxacin","A22","Ciprofloxacin",4,3,3,8,6,"0","A22","Ciprofloxacin","A22","CIP","other cell wall","quinolones","cell wall","DNA","research used drug","antibiotic",-0.12955829,0.064624682,0.127928206,0.066171374,-0.055650542,-0.037127789,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","A22-Ciprofloxacin","other cell wall-quinolones","cell wall-DNA","antibiotic-research used drug",8,14.1060091754375,7,"connected",0,0,0,0,0,0,0,0,0,0
"Small/medium-scale PPI","A22_Clindamycin","A22","Clindamycin",2,2,2,5,4,"0","A22","Clindamycin","A22","CLI","other cell wall","other protein synthesis inhibitor","cell wall","protein synthesis inhibitor","research used drug","antibiotic",-0.113529022,-0.070666997,0.045759274,-0.061557467,0.036672493,-0.042277618,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","A22-Clindamycin","other cell wall-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-research used drug",5,23.9590177410958,13,"connected",0,0,0,0,0,0,0,0,0,0
"Small/medium-scale PPI","A22_Doxycycline","A22","Doxycycline",2,2,2,5,4,"0","A22","Doxycycline","A22","DOX","other cell wall","tetracycline","cell wall","protein synthesis inhibitor","research used drug","antibiotic",0.145314474,-0.046015076,0.092081999,0.054741609,-0.031449653,0.136296957,"Antagonism","Additivity","Additivity","Additivity","Additivity","Antagonism","Different","Different","Different","A22-Doxycycline","other cell wall-tetracycline","cell wall-protein synthesis inhibitor","antibiotic-research used drug",9,8.23960952517264,13,"connected",0,0,0,1,0,0,0,0,1,2
"Small/medium-scale PPI","A22_Imipenem","A22","Imipenem",3,3,3,7,5,"0","A22","Imipenem","A22","IPM","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.179297277,-0.119598323,-0.162337066,-0.066061951,-0.025180084,-0.144688639,"Synergy","Additivity","Synergy","Additivity","Additivity","Synergy","Different","Same","Different","A22-Imipenem","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",13,57.2922091096807,1,"connected",0,1,0,-1,0,-1,0,0,-1,-3
"Small/medium-scale PPI","A22_Levofloxacin","A22","Levofloxacin",4,2,2,7,4,"0","A22","Levofloxacin","A22","LCX","other cell wall","DNA gyrase","cell wall","DNA","research used drug","antibiotic",-0.048183781,-0.069538508,0.057621053,0.116429698,-0.033825992,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","A22-Levofloxacin","DNA gyrase-other cell wall","cell wall-DNA","antibiotic-research used drug",4,9.63701383103426,31,"connected",0,0,0,0,0,0,0,0,0,0
"Small/medium-scale PPI","A22_Mecillinam","A22","Mecillinam",2,1,1,5,3,"0","A22","Mecillinam","A22","MEC","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.175348504,-0.087425732,0.150147598,-0.049278723,0.025530002,0.039390317,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Different","A22-Mecillinam","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",5,23.9590177410958,37,"connected",0,1,0,-1,0,0,0,0,0,-1
"Small/medium-scale PPI","A22_Meropenem","A22","Meropenem",3,3,3,7,5,"0","A22","Meropenem","A22","MEM","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.23572914,-0.215070783,-0.259392902,-0.219074205,0.027208239,-0.047575083,"Synergy","Additivity","Synergy","Additivity","Additivity","Additivity","Different","Same","Different","A22-Meropenem","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",13,57.2922091096807,1,"connected",0,1,0,-1,0,-1,0,0,0,-2
"Small/medium-scale PPI","A22_Metformin","A22","Metformin",5,1,1,5,3,"0","A22","Metformin","A22","MF","other cell wall","human drug","cell wall","human","research used drug","human-targeted drug",0.446933915,0.045644805,0.13394796,0.11039833,0.022641089,0.127400147,"Antagonism","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","A22-Metformin","human drug-other cell wall","cell wall-human","human-targeted drug-research used drug",2,27.5495261973854,43,"connected",0,0,0,1,0,0,0,0,0,1
"Small/medium-scale PPI","A22_Moxifloxacin","A22","Moxifloxacin",4,2,2,7,4,"0","A22","Moxifloxacin","A22","MXF","other cell wall","quinolones","cell wall","DNA","research used drug","antibiotic",0.140610664,0.092193184,0.215826495,-0.042947388,-0.023823212,0.064888849,"Additivity","Additivity","Antagonism","Additivity","Additivity","Additivity","Different","Different","Different","A22-Moxifloxacin","other cell wall-quinolones","cell wall-DNA","antibiotic-research used drug",12,24.1840069004709,31,"connected",0,0,0,0,0,1,0,0,0,1
"Small/medium-scale PPI","A22_Novobiocin","A22","Novobiocin",4,3,3,8,6,"0","A22","Novobiocin","A22","NVB","other cell wall","quinolones","cell wall","DNA","research used drug","antibiotic",-0.104017215,-0.200428236,-0.229780853,-0.037197669,-0.026186098,-0.038617664,"Additivity","Synergy","Synergy","Additivity","Additivity","Additivity","Different","Different","Different","A22-Novobiocin","other cell wall-quinolones","cell wall-DNA","antibiotic-research used drug",13,57.2922091096807,7,"connected",0,0,0,0,-1,-1,0,0,0,-2
"Small/medium-scale PPI","A22_Penicillin G","A22","Penicillin G",3,3,3,7,5,"0","A22","Penicillin G","A22","PEN","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.065813147,-0.086284579,-0.220256659,-0.093585884,-0.054171887,-0.093553057,"Additivity","Additivity","Synergy","Additivity","Additivity","Additivity","Different","Same","Different","A22-Penicillin G","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",13,57.2922091096807,1,"connected",0,1,0,0,0,-1,0,0,0,-1
"Small/medium-scale PPI","A22_Piperacillin","A22","Piperacillin",3,3,3,7,5,"0","A22","Piperacillin","A22","PIP","other cell wall","beta-lactam","cell wall","cell wall","research used drug","antibiotic",-0.11041605,-0.293930926,-0.299813582,-0.40844168,-0.052077011,-0.119323727,"Additivity","Synergy","Synergy","Synergy","Additivity","Synergy","Different","Same","Different","A22-Piperacillin","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-research used drug",13,57.2922091096807,1,"connected",0,1,0,0,-1,-1,-1,0,-1,-4
"Small/medium-scale PPI","A22_Rifampicin","A22","Rifampicin",3,4,4,5,5,"0","A22","Rifampicin","A22","RIF","other cell wall","RNA polymerase","cell wall","DNA","research used drug","antibiotic",0.09969865,0.179193542,0.048765161,-0.09691811,0.036225862,0.074671704,"Additivity","Antagonism","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","A22-Rifampicin","other cell wall-RNA polymerase","cell wall-DNA","antibiotic-research used drug",12,24.1840069004709,49,"connected",0,0,0,0,1,0,0,0,0,1
"Small/medium-scale PPI","A22_Triclosan","A22","Triclosan",2,1,1,5,3,"0","A22","Triclosan","A22","TRI","other cell wall","other membrane","cell wall","membrane","research used drug","anti-infective",-0.055067788,-0.045791726,0.075300014,-0.029416923,-0.018755827,-0.028013669,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","A22-Triclosan","other cell wall-other membrane","cell wall-membrane","anti-infective-research used drug",5,23.9590177410958,61,"connected",0,0,0,0,0,0,0,0,0,0
"Small/medium-scale PPI","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",3,2,2,7,5,"1","Amoxicillin","Aztreonam","AMX","ATM","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.524618664,-0.290350251,-0.29869208,-0.540616504,-0.072012457,0.054671314,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity","Same","Same","Same","Amoxicillin-Aztreonam","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,73,"connected",1,1,1,-1,-1,-1,-1,0,0,-4
"Small/medium-scale PPI","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",3,2,2,7,5,"1","Amoxicillin","Cefaclor","AMX","CEC","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.472272507,-0.248875028,-0.513641019,-0.281048583,0.046779061,-0.031870194,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity","Same","Same","Same","Amoxicillin-Cefaclor","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,73,"connected",1,1,1,-1,-1,-1,-1,0,0,-4
"Small/medium-scale PPI","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",3,2,2,7,5,"1","Amoxicillin","Cefotaxime","AMX","CTX","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.250080619,-0.327234559,-0.067229408,-0.059627303,0.212055174,-0.077344339,"Synergy","Synergy","Additivity","Additivity","Antagonism","Additivity","Same","Same","Same","Amoxicillin-Cefotaxime","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,73,"connected",1,1,1,-1,-1,0,0,1,0,-1
"Small/medium-scale PPI","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",3,2,2,7,5,"1","Amoxicillin","Cephalexin","AMX","LEX","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",0.061360214,0.052226283,-0.081519808,-0.080239589,-0.057792451,-0.029760282,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Amoxicillin-Cephalexin","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",7,5.25611159023577,73,"connected",1,1,1,0,0,0,0,0,0,0
"Small/medium-scale PPI","Amoxicillin_Ciprofloxacin","Amoxicillin","Ciprofloxacin",6,2,3,8,6,"0","Amoxicillin","Ciprofloxacin","AMX","CIP","beta-lactam","quinolones","cell wall","DNA","antibiotic","antibiotic",0.073230637,0.085121072,0.112760117,-0.047860774,0.097174327,0.266802603,"Additivity","Additivity","Antagonism","Additivity","Additivity","Antagonism","Different","Different","Same","Amoxicillin-Ciprofloxacin","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",2,27.5495261973854,79,"connected",0,0,1,0,0,1,0,0,1,2
"Small/medium-scale PPI","Amoxicillin_Clindamycin","Amoxicillin","Clindamycin",4,2,2,5,3,"0","Amoxicillin","Clindamycin","AMX","CLI","beta-lactam","other protein synthesis inhibitor","cell wall","protein synthesis inhibitor","antibiotic","antibiotic",-0.030957953,0.050095461,0.071414506,0.049736472,-0.026826428,0.027875292,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Amoxicillin-Clindamycin","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",8,14.1060091754375,85,"connected",0,0,1,0,0,0,0,0,0,0
"Small/medium-scale PPI","Amoxicillin_Doxycycline","Amoxicillin","Doxycycline",4,1,2,5,3,"0","Amoxicillin","Doxycycline","AMX","DOX","beta-lactam","tetracycline","cell wall","protein synthesis inhibitor","antibiotic","antibiotic",0.108376005,0.087607451,0.089512339,0.077768827,0.046590168,0.050145944,"Antagonism","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Amoxicillin-Doxycycline","beta-lactam-tetracycline","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",2,27.5495261973854,91,"connected",0,0,1,1,0,0,0,0,0,1
"Small/medium-scale PPI","Amoxicillin_Imipenem","Amoxicillin","Imipenem",3,2,2,7,5,"1","Amoxicillin","Imipenem","AMX","IPM","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.105926127,-0.202354674,-0.321397596,-0.157550957,-0.057216058,-0.048262283,"Additivity","Additivity","Synergy","Additivity","Additivity","Additivity","Same","Same","Same","Amoxicillin-Imipenem","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,73,"connected",1,1,1,0,0,-1,0,0,0,-1
"Small/medium-scale PPI","Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",5,2,2,6,4,"0","Amoxicillin","Levofloxacin","AMX","LCX","beta-lactam","DNA gyrase","cell wall","DNA","antibiotic","antibiotic",0.041196462,0.104154232,0.075445848,0.071997404,0.09200542,0.213789549,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Amoxicillin-Levofloxacin","beta-lactam-DNA gyrase","cell wall-DNA","antibiotic-antibiotic",2,27.5495261973854,103,"connected",0,0,1,0,0,0,0,0,0,0
