Species,Plate,Column,Row,Drug name,Prestwick,FLC+Prestwick,%Inhibition,Residuals,Hit?
S.cerevisiae,13,4,C,Dimaprit dihydrochloride,96.1,103.54,-7.74,-7.44,
S.cerevisiae,4,6,C,Dimenhydrinate,108.59,101.2,6.81,7.4,
S.cerevisiae,11,10,C,Dimethadione,100.05,104.36,-4.31,-4.31,
S.cerevisiae,8,11,G,Dimethisoquin hydrochloride,106.04,99.46,6.21,6.58,
S.cerevisiae,6,11,F,Dinoprost trometamol,96.63,103.96,-7.58,-7.33,
S.cerevisiae,12,9,B,Dioxybenzone,90.17,88.32,2.05,1.85,
S.cerevisiae,4,11,F,Diperodon hydrochloride,103.61,104.36,-0.72,-0.75,
S.cerevisiae,1,10,H,Diphemanil methylsulfate,114.67,104.44,8.92,10.23,
S.cerevisiae,1,6,G,Diphenhydramine hydrochloride,100.98,98.71,2.25,2.27,
S.cerevisiae,4,3,B,Diphenidol hydrochloride,102.61,102.5,0.11,0.11,
S.cerevisiae,9,8,G,Diphenylpyraline hydrochloride,99.88,100.56,-0.68,-0.68,
S.cerevisiae,8,3,H,Dipivefrin hydrochloride,98.81,103.88,-5.13,-5.07,
S.cerevisiae,1,4,D,Diprophylline,99.67,93.1,6.59,6.57,
S.cerevisiae,2,3,G,Dipyridamole,99.46,96.63,2.85,2.83,
S.cerevisiae,9,4,H,Dipyrone,100.33,100.59,-0.26,-0.26,
S.cerevisiae,7,8,H,Dirithromycin,100.01,108.35,-8.35,-8.35,
S.cerevisiae,4,7,C,Disopyramide,107.26,106.15,1.03,1.11,
S.cerevisiae,2,8,B,Disulfiram,9.61,1.82,81.03,7.78,
S.cerevisiae,2,10,C,Dizocilpine maleate,104.39,100.12,4.09,4.26,
S.cerevisiae,7,10,H,DO 897/99,115.49,109.3,5.36,6.19,
S.cerevisiae,5,3,D,Dobutamine hydrochloride,92.66,103.04,-11.2,-10.38,
S.cerevisiae,6,2,G,Domperidone maleate,111.7,99.44,10.98,12.26,
S.cerevisiae,14,7,H,Dorzolamide hydrochloride,95.65,90.63,5.24,5.01,
S.cerevisiae,7,9,A,Dosulepin hydrochloride,2.22,2.65,NA,-0.43,
S.cerevisiae,11,9,F,Doxazosin mesylate,98.57,106.04,-7.58,-7.47,
S.cerevisiae,4,4,C,Doxepin hydrochloride,79.36,102.03,-28.57,-22.67,
S.cerevisiae,6,9,D,Doxorubicin hydrochloride,5.42,2.48,NA,2.94,
S.cerevisiae,11,3,F,Doxycycline hydrochloride,95.58,101.21,-5.88,-5.62,
S.cerevisiae,1,8,C,Doxylamine succinate,95.73,97.49,-1.83,-1.76,
S.cerevisiae,10,10,G,Drofenine hydrochloride,100.33,99.59,0.74,0.74,
S.cerevisiae,5,11,D,Droperidol,97.73,103.24,-5.64,-5.51,
S.cerevisiae,4,6,A,"Dropropizine (R,S)",103.28,96.78,6.29,6.5,
S.cerevisiae,14,6,E,Dubinidine,99.62,100.58,-0.96,-0.96,
S.cerevisiae,4,5,C,Dyclonine hydrochloride,107.59,100.4,6.68,7.19,
S.cerevisiae,9,2,D,Dydrogesterone,105.13,101.05,3.88,4.08,
S.cerevisiae,10,11,B,Ebselen,2.45,3.42,NA,-0.97,
S.cerevisiae,8,8,E,Eburnamonine (-),100.31,104.83,-4.51,-4.52,
S.cerevisiae,4,5,G,Econazole nitrate,0,0,NA,0,
S.cerevisiae,2,4,A,Edrophonium chloride,98.39,97.38,1.03,1.01,
S.cerevisiae,8,5,F,Ellipticine,5.76,3.53,38.74,2.23,
S.cerevisiae,8,11,A,Emetine dihydrochloride,107.06,94.85,11.41,12.21,
S.cerevisiae,4,5,H,Enalapril maleate,97.39,103.59,-6.36,-6.2,
S.cerevisiae,13,4,A,Enilconazole,0,0,NA,0,
S.cerevisiae,5,4,D,Enoxacin,98.4,102.12,-3.78,-3.72,
S.cerevisiae,6,11,D,Epiandrosterone,12.38,0,100,12.38,
S.cerevisiae,9,3,A,Epicatechin-(-),97.18,98.46,-1.32,-1.28,
S.cerevisiae,1,3,D,Epirizole,104.26,100.2,3.89,4.06,
S.cerevisiae,13,7,E,Epitiostanol,87.21,80.48,7.71,6.72,
S.cerevisiae,8,7,H,Epivincamine,91.55,96.38,-5.27,-4.83,
S.cerevisiae,11,11,E,Equilin,94.16,95.51,-1.44,-1.36,
S.cerevisiae,10,8,A,Ergocryptine-alpha,92.99,85.99,7.53,7,
S.cerevisiae,2,2,H,Erythromycin,101.11,113.58,-12.34,-12.47,
S.cerevisiae,12,11,F,Esculetin,104.03,108.52,-4.32,-4.49,
S.cerevisiae,12,3,B,Esculin Hydrate,94.4,103.1,-9.22,-8.7,
S.cerevisiae,8,7,A,"Eserine sulfate, physostigmine sulfate",92.86,102.1,-9.95,-9.24,
S.cerevisiae,6,2,E,Estradiol-17 beta,83.85,80.05,4.53,3.8,
S.cerevisiae,14,7,F,Estriol,97.47,95.46,2.07,2.01,
S.cerevisiae,12,5,D,Estrone,93.57,91.54,2.17,2.03,
S.cerevisiae,9,9,E,Estropipate,96.32,104.18,-8.16,-7.86,
S.cerevisiae,9,10,A,Etanidazole,98.04,98.82,-0.79,-0.78,
S.cerevisiae,4,10,B,Ethacrynic acid,80.03,85.57,-6.92,-5.54,
S.cerevisiae,1,9,C,Ethambutol dihydrochloride,95.08,106.56,-12.08,-11.48,
S.cerevisiae,7,11,B,Ethamivan,96.44,95.36,1.13,1.09,
S.cerevisiae,13,6,F,Ethamsylate,95.05,104.53,-9.97,-9.47,
S.cerevisiae,11,11,C,Ethaverine hydrochloride,104.13,110.09,-5.72,-5.96,
S.cerevisiae,7,7,E,Ethionamide,99.46,109.84,-10.43,-10.38,
S.cerevisiae,4,2,C,Ethisterone,97.64,95.7,1.98,1.93,
S.cerevisiae,11,11,D,Ethopropazine hydrochloride,101.78,107.92,-6.03,-6.14,
S.cerevisiae,3,6,A,Ethosuximide,101.71,99.43,2.25,2.29,
S.cerevisiae,9,7,F,Ethotoin,103.77,103.51,0.25,0.26,
S.cerevisiae,10,6,E,Ethoxyquin,99.3,99.02,0.27,0.27,
S.cerevisiae,12,9,C,Ethynodiol diacetate,95.26,107.18,-12.52,-11.92,
S.cerevisiae,11,7,E,Ethynylestradiol 3-methyl ether,86.9,80.05,7.89,6.85,
S.cerevisiae,11,4,G,"Etidronic acid, disodium salt",102.53,101.84,0.67,0.69,
S.cerevisiae,7,5,C,Etifenin,107.39,102.13,4.9,5.26,
S.cerevisiae,13,8,F,Etilefrine hydrochloride,100.12,101.9,-1.77,-1.77,
S.cerevisiae,3,2,H,Etodolac,93.18,93.01,0.18,0.17,
S.cerevisiae,3,3,B,Etofylline,102.05,99.26,2.74,2.79,
S.cerevisiae,14,2,A,Etomidate,100.53,98.51,2.02,2.03,
S.cerevisiae,5,7,H,Etoposide,92.35,97.34,-5.4,-4.99,
S.cerevisiae,10,5,H,Eucatropine hydrochloride,99.61,103.16,-3.56,-3.55,
S.cerevisiae,9,6,C,Evoxine,102.11,107.96,-5.73,-5.85,
S.cerevisiae,2,5,C,Famotidine,88.63,99.02,-11.72,-10.39,
S.cerevisiae,9,4,G,Famprofazone,99.63,103.33,-3.72,-3.7,
S.cerevisiae,12,4,B,Felbinac,21.58,37.36,-73.08,-15.77,
S.cerevisiae,6,9,H,Felodipine,90.46,88.3,2.38,2.15,
S.cerevisiae,3,11,E,Fenbendazole,90.96,69.9,23.16,21.06,yes
S.cerevisiae,3,9,F,Fenbufen,56.31,59.84,-6.26,-3.52,
S.cerevisiae,4,11,C,Fendiline hydrochloride,96.63,103.07,-6.66,-6.44,
S.cerevisiae,4,6,D,Fenofibrate,68.74,102.45,-49.04,-33.71,
S.cerevisiae,10,5,D,Fenoprofen calcium salt dihydrate,85.99,85.35,0.74,0.64,
S.cerevisiae,4,3,E,Fenoterol hydrobromide,101.62,104.07,-2.41,-2.45,
S.cerevisiae,3,4,F,Fenspiride hydrochloride,88.74,104.4,-17.65,-15.66,
S.cerevisiae,9,2,F,Fillalbin,99.56,98.93,0.63,0.63,
S.cerevisiae,9,8,H,Finasteride,103.44,102.17,1.23,1.27,
S.cerevisiae,4,9,F,Fipexide hydrochloride,97.96,98.19,-0.23,-0.23,
S.cerevisiae,4,3,A,Flavoxate hydrochloride,107.26,103.14,3.84,4.12,
S.cerevisiae,10,6,B,Flecainide acetate,99.66,102.8,-3.15,-3.14,
S.cerevisiae,12,6,H,Florfenicol,101.51,100.66,0.84,0.85,
S.cerevisiae,13,2,F,Flucloxacillin sodium,99.22,95.64,3.62,3.59,
S.cerevisiae,12,5,F,Flucytosine,6.79,1.74,74.35,5.05,
S.cerevisiae,4,2,E,Fludrocortisone acetate,100.95,100.54,0.41,0.41,
S.cerevisiae,3,4,E,Flufenamic acid,52.05,35.2,32.37,16.85,yes
S.cerevisiae,3,5,E,Flumequine,121.68,109.77,9.78,11.91,
S.cerevisiae,10,5,B,Flumethasone,103.03,101.4,1.58,1.63,
S.cerevisiae,4,3,H,Flunarizine dihydrochloride,109.67,112.67,-2.74,-3,
S.cerevisiae,9,4,A,Flunisolide,99.56,95.38,4.2,4.18,
S.cerevisiae,10,5,C,Flunixin meglumine,96.08,86.89,9.57,9.19,
S.cerevisiae,10,5,F,Fluocinonide,100.56,101.42,-0.86,-0.87,
S.cerevisiae,9,11,D,Fluorocurarine chloride,98.17,105.38,-7.35,-7.21,
S.cerevisiae,9,9,H,Fluorometholone,102.3,100.4,1.86,1.9,
S.cerevisiae,7,2,D,Fluoxetine hydrochloride,108.94,105.53,3.14,3.42,
S.cerevisiae,5,11,B,Flupentixol dihydrochloride cis-(Z),92.59,83.58,9.72,9,
S.cerevisiae,4,11,H,Fluphenazine dihydrochloride,113.33,87.3,22.96,26.03,yes
S.cerevisiae,9,6,A,Flurandrenolide,100.06,98.05,2.01,2.01,
S.cerevisiae,12,8,D,Flurbiprofen,66.1,61.73,6.61,4.37,
S.cerevisiae,12,7,C,Fluspirilen,101.13,91.82,9.21,9.31,
S.cerevisiae,3,11,B,Flutamide,104.1,103.88,0.21,0.22,
S.cerevisiae,13,8,D,Fluticasone propionate,94.46,107,-13.27,-12.54,
S.cerevisiae,11,10,F,Fluvastatin sodium salt,18.15,0,100,18.15,yes
S.cerevisiae,13,6,D,Fluvoxamine maleate,98.93,98.1,0.83,0.82,
S.cerevisiae,8,8,G,Folic acid,105.31,100.66,4.41,4.65,
S.cerevisiae,10,9,B,Folinic acid calcium salt,104.01,104.54,-0.51,-0.53,
S.cerevisiae,9,8,C,Foliosidine,106.87,98.4,7.92,8.47,
S.cerevisiae,11,6,B,Fosfosal,97.12,94.91,2.27,2.21,
S.cerevisiae,10,5,E,Furaltadone hydrochloride,99.72,97.22,2.51,2.5,
S.cerevisiae,11,9,A,Furazolidone,96.4,86.01,10.78,10.4,
S.cerevisiae,5,2,C,Furosemide,102.69,99.74,2.87,2.95,
S.cerevisiae,13,8,E,Fursultiamine Hydrochloride,101.47,95.96,5.42,5.5,
S.cerevisiae,6,3,E,Fusaric acid,89.69,89.1,0.66,0.59,
S.cerevisiae,5,11,G,Fusidic acid sodium salt,97.28,92.98,4.42,4.3,
S.cerevisiae,11,2,G,Gabapentin,96.83,96.49,0.35,0.33,
S.cerevisiae,6,4,E,Gabazine,106.11,101.76,4.1,4.35,
S.cerevisiae,13,9,E,Gabexate mesilate,97.44,96.13,1.34,1.31,
S.cerevisiae,8,9,C,Galanthamine hydrobromide,99.93,97.26,2.67,2.67,
S.cerevisiae,2,8,H,Gallamine triethiodide,109.32,101.29,7.34,8.02,
S.cerevisiae,11,10,D,Ganciclovir,100.06,100.49,-0.43,-0.43,
S.cerevisiae,5,7,G,GBR 12909 dihydrochloride,95.38,89.71,5.94,5.67,
S.cerevisiae,9,3,C,Gelsemine,94.76,100.67,-6.23,-5.91,
S.cerevisiae,3,5,F,Gemfibrozil,45.05,44.74,0.69,0.31,
S.cerevisiae,2,11,H,Gentamicine sulfate,98.81,109.26,-10.58,-10.45,
S.cerevisiae,13,6,A,Gibberellic acid,101.24,104.9,-3.62,-3.67,
S.cerevisiae,6,5,E,Ginkgolide A,95.87,102.58,-7.01,-6.72,
S.cerevisiae,4,4,F,Glafenine hydrochloride,91.99,105.13,-14.29,-13.14,
S.cerevisiae,4,7,H,Glibenclamide,108.68,99.73,8.23,8.95,
S.cerevisiae,7,9,H,Gliclazide,96.46,108.92,-12.91,-12.45,
S.cerevisiae,9,2,B,Glimepiride,97.66,100.15,-2.55,-2.49,
S.cerevisiae,2,2,F,Glipizide,108,104.29,3.44,3.71,
S.cerevisiae,13,2,D,Gliquidone,104.59,105.18,-0.57,-0.59,
S.cerevisiae,4,5,A,"Glutethimide, para-amino",100.95,102.41,-1.45,-1.46,
S.cerevisiae,7,2,E,Glycocholic acid,105.84,96.37,8.95,9.47,
S.cerevisiae,10,7,C,Glycopyrrolate,106.25,108.75,-2.35,-2.5,
S.cerevisiae,9,8,D,Gossypol,85.64,75.73,11.57,9.91,
S.cerevisiae,8,10,G,Gramine,100.99,103.8,-2.78,-2.81,
S.cerevisiae,9,5,D,Graveoline,99.08,100.58,-1.51,-1.5,
S.cerevisiae,3,7,G,Griseofulvin,105.46,106.37,-0.86,-0.91,
S.cerevisiae,10,7,F,Guaifenesin,94.11,105.49,-12.09,-11.38,
S.cerevisiae,2,7,B,Guanabenz acetate,100.2,105.77,-5.56,-5.57,
S.cerevisiae,10,8,E,Guanadrel sulfate,102.66,93.94,8.49,8.72,
S.cerevisiae,4,8,H,Guanethidine sulfate,100.04,102.05,-2.01,-2.01,
S.cerevisiae,5,10,B,Guanfacine hydrochloride,100.08,100.25,-0.17,-0.17,
S.cerevisiae,9,6,B,Halcinonide,98.88,100.02,-1.15,-1.13,
S.cerevisiae,13,2,H,Halofantrine hydrochloride,4.56,1.11,NA,3.45,
S.cerevisiae,2,6,D,Haloperidol,93.23,94.66,-1.54,-1.44,
S.cerevisiae,8,11,E,Harmaline hydrochloride dihydrate,104.24,97.42,6.55,6.83,
S.cerevisiae,8,2,F,Harmalol hydrochloride dihydrate,108.36,99.93,7.78,8.43,
S.cerevisiae,8,11,F,Harmane hydrochloride,102.78,108.31,-5.38,-5.53,
S.cerevisiae,8,4,F,Harmine hydrochloride,108.51,100.96,6.96,7.56,
S.cerevisiae,8,3,F,Harmol hydrochloride monohydrate,94.25,111.86,-18.68,-17.61,
S.cerevisiae,13,9,C,Harpagoside,101.47,103.87,-2.37,-2.4,
S.cerevisiae,10,11,A,Hecogenin,96.34,93.3,3.15,3.04,
S.cerevisiae,9,5,E,Heliotrine,101.09,94.63,6.39,6.46,
S.cerevisiae,9,7,A,Helveticoside,99.89,97.67,2.23,2.23,
S.cerevisiae,5,4,H,Hemicholinium bromide,96.55,90.8,5.95,5.75,
S.cerevisiae,1,6,B,Heptaminol hydrochloride,98.69,101.7,-3.05,-3.01,
S.cerevisiae,2,5,E,Hesperetin,101.43,96.1,5.25,5.33,
S.cerevisiae,5,11,H,Hesperidin,95.53,97.34,-1.9,-1.81,
S.cerevisiae,1,9,D,Hexamethonium dibromide dihydrate,97.05,99.19,-2.21,-2.14,
S.cerevisiae,9,10,F,Hexestrol,86.16,93.23,-8.21,-7.08,
S.cerevisiae,7,2,H,Hexetidine,100.98,2.74,97.29,98.24,yes
S.cerevisiae,10,9,G,Hexylcaine hydrochloride,100.25,101.65,-1.39,-1.4,
S.cerevisiae,9,6,D,Hippeastrine hydrobromide,98.42,113.04,-14.84,-14.61,
S.cerevisiae,1,3,G,"Homatropine hydrobromide (R,S)",113.44,105.1,7.35,8.34,
S.cerevisiae,4,4,E,Homochlorcyclizine dihydrochloride,105.26,104.21,1,1.05,
S.cerevisiae,14,11,E,Homosalate,102.98,106.19,-3.11,-3.2,
S.cerevisiae,5,6,D,Hycanthone,101.24,95.94,5.23,5.29,
S.cerevisiae,3,10,A,Hydralazine hydrochloride,100.68,91.72,8.9,8.96,
S.cerevisiae,8,2,C,Hydrastine hydrochloride,93.92,105.7,-12.54,-11.78,
S.cerevisiae,3,6,D,Hydrastinine hydrochloride,103.07,98,4.93,5.08,
S.cerevisiae,1,10,A,Hydrochlorothiazide,96.64,99.58,-3.04,-2.94,
S.cerevisiae,6,8,E,Hydrocortisone base,108.38,101.9,5.98,6.48,
S.cerevisiae,8,6,E,Hydrocotarnine hydrobromide,109,105.21,3.48,3.79,
S.cerevisiae,1,4,B,Hydroflumethiazide,108.52,106.57,1.8,1.95,
S.cerevisiae,8,6,H,Hydroquinine hydrobromide hydrate,100.99,98.34,2.62,2.65,
S.cerevisiae,6,9,E,"Hydroxytacrine maleate (R,S)",103.84,99,4.66,4.84,
S.cerevisiae,2,4,F,Hydroxyzine dihydrochloride,100.78,101.55,-0.77,-0.77,
S.cerevisiae,12,2,C,Hymecromone,97.98,109.63,-11.89,-11.65,
S.cerevisiae,3,4,H,Hyoscyamine (L),100,105.18,-5.18,-5.18,
S.cerevisiae,12,7,E,Idazoxan hydrochloride,98.94,103.82,-4.94,-4.89,
S.cerevisiae,1,9,B,Idoxuridine,101.31,105.26,-3.9,-3.95,
S.cerevisiae,4,2,H,Ifenprodil tartrate,91.74,93.49,-1.91,-1.75,
S.cerevisiae,11,4,D,Ifosfamide,99.87,99.47,0.41,0.4,
S.cerevisiae,14,2,D,Imidurea,108.18,100.32,7.26,7.85,
S.cerevisiae,7,10,D,Imipenem,102.34,104.81,-2.41,-2.47,
S.cerevisiae,1,3,H,Imipramine hydrochloride,95.73,106.74,-11.5,-11.01,
S.cerevisiae,3,11,F,Indapamide,100.35,108.28,-7.91,-7.93,
S.cerevisiae,4,3,D,Indomethacin,85.01,89.03,-4.73,-4.02,
S.cerevisiae,11,7,D,Indoprofen,102.65,99.32,3.24,3.33,
S.cerevisiae,7,11,A,Iobenguane sulfate,103.03,99.74,3.19,3.29,
S.cerevisiae,11,9,D,Iocetamic acid,95.34,98.14,-2.94,-2.8,
S.cerevisiae,12,10,F,Iodipamide,102.45,105.46,-2.94,-3.01,
S.cerevisiae,11,9,E,Iodixanol,107.14,100.97,5.75,6.16,
S.cerevisiae,7,3,D,Iohexol,103.85,98.33,5.32,5.52,
S.cerevisiae,11,2,H,Iopamidol,100.54,104.37,-3.81,-3.83,
S.cerevisiae,14,3,B,Iopanoic acid,83.11,80.76,2.83,2.36,
S.cerevisiae,11,3,H,Iopromide,102.04,102.66,-0.61,-0.62,
S.cerevisiae,11,9,H,Ioversol,99.48,99.66,-0.18,-0.18,
S.cerevisiae,14,3,C,Ioxaglic acid,97.02,105.2,-8.43,-8.18,
S.cerevisiae,8,6,B,Ipratropium bromide,100.6,97.35,3.22,3.24,
S.cerevisiae,3,7,B,Iproniazide phosphate,96.59,108.18,-12,-11.59,
S.cerevisiae,10,6,H,Isocarboxazid,99.51,106.06,-6.58,-6.55,
S.cerevisiae,2,8,E,Isoconazole,0.98,2.35,NA,-1.37,
S.cerevisiae,8,8,D,Isocorydine (+),104.19,92.52,11.2,11.67,
S.cerevisiae,10,10,C,Isoetharine mesylate salt,95.23,105.68,-10.97,-10.45,
S.cerevisiae,1,7,A,Isoflupredone acetate,108.52,105.38,2.9,3.15,
S.cerevisiae,13,4,G,Isometheptene mucate,100.87,99.92,0.94,0.95,
S.cerevisiae,3,2,A,Isoniazid,93.18,104.96,-12.65,-11.79,
S.cerevisiae,10,11,E,Isopropamide iodide,97.94,106.51,-8.75,-8.57,
S.cerevisiae,10,3,A,Isopyrin hydrochloride,100.71,100.46,0.24,0.25,
S.cerevisiae,7,3,F,"Isoquinoline, 6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro, hydrochloride",105.08,99.44,5.37,5.64,
S.cerevisiae,9,5,H,Isosorbide dinitrate,95.44,100.53,-5.34,-5.09,
S.cerevisiae,4,7,B,Isotretinoin,95.97,100.26,-4.47,-4.29,
S.cerevisiae,1,5,E,Isoxicam,93.68,88.31,5.74,5.37,
S.cerevisiae,1,9,G,Isoxsuprine hydrochloride,99.01,110.41,-11.51,-11.4,
S.cerevisiae,13,2,G,Isradipine,98.63,107.65,-9.15,-9.02,
S.cerevisiae,2,7,H,Ivermectin,86.66,75.14,13.29,11.52,
S.cerevisiae,2,5,H,Josamycin,113.58,95.81,15.65,17.77,
S.cerevisiae,14,9,F,Kaempferol,95.03,98.26,-3.4,-3.23,
S.cerevisiae,5,5,H,Kanamycin A sulfate,97.76,102.89,-5.24,-5.12,
S.cerevisiae,9,8,E,Karakoline,104.18,94.65,9.15,9.53,
S.cerevisiae,3,8,E,Kawain,89.94,65.41,27.27,24.53,yes
S.cerevisiae,5,3,H,Ketanserin tartrate hydrate,98.43,101.44,-3.06,-3.01,
S.cerevisiae,5,10,G,Ketoconazole,0,0,NA,0,
S.cerevisiae,3,10,F,Ketoprofen,104.44,93.06,10.89,11.38,
S.cerevisiae,12,10,E,Ketorolac tromethamine,102.37,97.69,4.57,4.68,
S.cerevisiae,5,2,F,Ketotifen fumarate,110.61,106.16,4.02,4.44,
S.cerevisiae,2,2,B,Khellin,103.16,94.4,8.49,8.75,
S.cerevisiae,6,2,F,"Kynurenine, 3-hydroxy (R,S)",105.59,102.27,3.14,3.31,
S.cerevisiae,12,11,D,L(-)-vesamicol hydrochloride,99.97,102.87,-2.9,-2.9,
S.cerevisiae,4,8,D,Labetalol hydrochloride,100.29,106.06,-5.76,-5.77,
S.cerevisiae,6,3,F,Lactobionic acid,100.28,99.17,1.11,1.11,
S.cerevisiae,9,7,B,Lanatoside C,103.71,103.16,0.53,0.55,
S.cerevisiae,14,3,D,Lansoprazole,4.59,6.93,-51.17,-2.35,
S.cerevisiae,11,9,C,Lasalocid sodium salt,96.01,101.56,-5.78,-5.55,
S.cerevisiae,8,2,D,"Laudanosine (R,S)",106.53,109.99,-3.25,-3.46,
S.cerevisiae,10,3,F,Leflunomide,96.89,90.02,7.09,6.87,
S.cerevisiae,13,6,G,Letrozole,101.47,101.07,0.4,0.4,
S.cerevisiae,14,5,E,Leucomisine,97.47,104.87,-7.59,-7.4,
S.cerevisiae,3,3,C,Levamisole hydrochloride,109.22,98.55,9.77,10.67,
S.cerevisiae,13,10,H,Levocabastine hydrochloride,104.15,105.02,-0.84,-0.87,
S.cerevisiae,1,8,B,Levodopa,105.24,93.6,11.06,11.64,
S.cerevisiae,10,10,B,Levonordefrin,103.28,98.07,5.04,5.21,
S.cerevisiae,14,5,B,Levopropoxyphene napsylate,96.11,105.86,-10.15,-9.75,
S.cerevisiae,1,11,E,LidocaÃ¯Â¿Â½ne hydrochloride,94.42,103.01,-9.09,-8.59,
S.cerevisiae,5,2,G,Lidoflazine,101.96,96.81,5.06,5.16,
S.cerevisiae,4,3,G,Lincomycin hydrochloride,62.1,69.78,-12.36,-7.68,
S.cerevisiae,11,4,F,Liothyronine,97.72,102.92,-5.32,-5.2,
S.cerevisiae,4,2,G,Lisinopril,104.94,98.39,6.24,6.55,
S.cerevisiae,2,7,C,Lisuride (S)(-),111.28,102.58,7.82,8.7,
S.cerevisiae,10,7,H,Lithocholic acid,81.32,89.78,-10.41,-8.47,
S.cerevisiae,8,3,C,Lobelanidine hydrochloride,102.86,100.52,2.28,2.34,
S.cerevisiae,8,6,C,Lobeline alpha (-) hydrochoride,107.8,103.91,3.61,3.89,
S.cerevisiae,3,9,H,Lomefloxacin hydrochloride,99.66,95.59,4.09,4.08,
S.cerevisiae,2,5,G,Loperamide hydrochloride,101.11,104.03,-2.89,-2.92,
S.cerevisiae,14,3,G,Loracarbef,107.1,103.22,3.63,3.89,
S.cerevisiae,12,6,D,Lorglumide sodium salt,88.59,96.14,-8.53,-7.56,
S.cerevisiae,7,7,D,Lovastatin,99,83.25,15.91,15.75,yes
S.cerevisiae,2,3,F,Loxapine succinate,105.04,104.13,0.87,0.91,
S.cerevisiae,6,4,F,Lumicolchicine gamma,101.47,95.57,5.82,5.9,
S.cerevisiae,11,11,G,Luteolin,98.41,92.35,6.16,6.06,
S.cerevisiae,9,7,E,Lycorine hydrochloride,104.53,101.7,2.71,2.83,
S.cerevisiae,13,11,D,Lymecycline,101.01,93.49,7.44,7.52,
S.cerevisiae,2,6,B,Lynestrenol,38.16,45.39,-18.95,-7.23,
S.cerevisiae,6,5,F,Lysergol,99.66,99.64,0.02,0.02,
S.cerevisiae,3,7,A,Mafenide hydrochloride,88.74,103.99,-17.18,-15.24,
S.cerevisiae,5,7,C,Maprotiline hydrochloride,94.47,92.78,1.79,1.69,
S.cerevisiae,3,8,F,Mebendazole,90.45,99.01,-9.46,-8.56,
S.cerevisiae,4,11,G,Mebeverine hydrochloride,97.63,99.39,-1.8,-1.76,
S.cerevisiae,6,6,F,"Mebhydroline 1,5-naphtalenedisulfonate",99.87,94.7,5.18,5.17,
S.cerevisiae,14,2,H,Mecamylamine hydrochloride,105.43,100.78,4.41,4.65,
S.cerevisiae,6,7,F,Meclocycline sulfosalicylate,102.24,98.47,3.69,3.77,
S.cerevisiae,3,7,E,Meclofenamic acid sodium salt monohydrate,107.34,93.55,12.84,13.79,
S.cerevisiae,10,4,E,Meclofenoxate hydrochloride,103.87,106.59,-2.61,-2.71,
S.cerevisiae,6,8,F,Meclozine dihydrochloride,97.42,58.51,39.94,38.91,yes
S.cerevisiae,10,4,C,Medrysone,96.34,99.01,-2.77,-2.67,
S.cerevisiae,1,5,F,Mefenamic acid,95.98,94.6,1.43,1.37,
S.cerevisiae,3,6,F,Mefexamide hydrochloride,101.71,107.13,-5.33,-5.42,
S.cerevisiae,2,7,E,Mefloquine hydrochloride,92.25,96.57,-4.69,-4.33,
S.cerevisiae,12,7,H,Megestrol acetate,92.74,96.35,-3.9,-3.61,
S.cerevisiae,12,5,A,Meglumine,107.69,105.51,2.02,2.18,
S.cerevisiae,6,9,F,Melatonin,104.12,102.26,1.78,1.85,
S.cerevisiae,13,9,B,Memantine Hydrochloride,98.63,100.08,-1.47,-1.45,
S.cerevisiae,6,10,F,Menadione,0,0.76,NA,-0.76,
S.cerevisiae,9,4,B,Mepenzolate bromide,104.39,99.3,4.87,5.09,
S.cerevisiae,3,9,B,Mephenesin,87.71,101.47,-15.68,-13.76,
S.cerevisiae,10,7,A,Mephentermine hemisulfate,90.64,95.05,-4.86,-4.41,
S.cerevisiae,14,9,G,Mephenytoin,103.44,106.35,-2.81,-2.91,
S.cerevisiae,14,5,C,Meprylcaine hydrochloride,99.32,108.84,-9.58,-9.52,
S.cerevisiae,13,5,E,Meptazinol hydrochloride,99.08,98.43,0.65,0.64,
S.cerevisiae,10,8,G,Merbromin,3.77,3.73,NA,0.04,
S.cerevisiae,14,7,G,Meropenem,102.83,106.19,-3.26,-3.35,
S.cerevisiae,14,10,C,Mesalamine,101.61,100.08,1.5,1.52,
S.cerevisiae,7,10,E,Mesoridazine besylate,98.35,99.21,-0.88,-0.86,
S.cerevisiae,3,6,H,Metampicillin sodium salt,95.57,96.86,-1.35,-1.29,
S.cerevisiae,2,3,E,Metanephrine hydrochloride DL,81.41,104.8,-28.73,-23.39,
S.cerevisiae,7,6,C,"Metaproterenol sulfate, orciprenaline sulfate",99.57,105.67,-6.13,-6.1,
S.cerevisiae,3,8,D,Metaraminol bitartrate,99.32,100.02,-0.7,-0.7,
S.cerevisiae,5,5,E,Metergoline,104.37,94.96,9.02,9.41,
S.cerevisiae,1,5,A,Metformin hydrochloride,121.55,109.92,9.57,11.63,
S.cerevisiae,10,10,D,Methacholine chloride,100.1,98.85,1.25,1.25,
S.cerevisiae,13,5,A,Methacycline hydrochloride,101.98,93.54,8.27,8.44,
S.cerevisiae,14,7,C,Methantheline bromide,103.13,106.19,-2.96,-3.05,
S.cerevisiae,5,3,C,Methapyrilene hydrochloride,98.99,104.26,-5.33,-5.27,
S.cerevisiae,11,3,A,Methazolamide,93.87,101.14,-7.74,-7.26,
