,EC BW,EC BW,EC BW,EC iAi1,EC iAi1,EC iAi1,ST LT2,ST LT2,ST LT2,ST 14028s,ST 14028s,ST 14028s,PAO1,PAO1,PAO1,PA14,PA14,PA14
EGCG_Curcumin,0.025083367,-0.001813277,0.050501706,0.075297576,0.046710853,0.088033773,-0.043413309,-0.093458179,-0.006676657,0.021765244,-0.030531354,0.067348962,-0.023074714,-0.039767935,0.006939756,0.000834682,-0.012836094,0.018822019
EGCG_Berberine,0.024963155,-0.005074081,0.054020899,-0.035717225,-0.066285093,-0.009783287,-0.064932747,-0.111767727,-0.0375248,-0.023719406,-0.037164346,0.000907857,-0.049800974,-0.055624923,-0.019076922,0.010745853,-0.010165031,0.023990444
EGCG_Diclofenac,0.039516536,0.020096259,0.065304357,-0.002159589,-0.021111243,0.033256775,0.011432739,-0.009750576,0.036363244,-0.056764548,-0.070975952,-0.024553096,-0.013399288,-0.059671916,0.01122302,-0.001198615,-0.016938967,0.014162808
EGCG_Acetylsalisylic acid,-0.05143403,-0.099218797,-0.018612388,-0.010862761,-0.023420408,0.013531472,-0.124411355,-0.13865675,-0.073600362,-0.013988835,-0.072549575,0.016089507,-0.034433343,-0.046085339,-0.004682224,0.007003851,-0.017602154,0.032321907
EGCG_Ciclopirox,-0.191717189,-0.298646509,-0.102937168,-0.123617124,-0.241758898,0.004120944,-0.1800097,-0.239916376,-0.002254985,-0.145569949,-0.200517193,-0.015156004,-0.021367949,-0.04730866,0.003491552,0.018719965,-0.012923547,0.038196703
EGCG_Triclosan,0.005433778,-0.01492044,0.041791091,-0.010828378,-0.028120677,0.022273403,-0.020968031,-0.041424265,0.027589076,-0.075244552,-0.098630938,-0.053712653,-0.032587453,-0.069972237,9.38E-05,0.016831471,-0.004161401,0.032983784
EGCG_CHIR-90,0,-0.018825332,0.151377103,-0.018703931,-0.061611489,0.052367558,0,-0.025757835,0,-0.058586231,-0.092987082,0.05103974,-0.013814001,-0.044129005,0.018573177,-0.037512031,-0.083083049,0.037405817
EGCG_Phleomycin,0.156592972,0.133102465,0.217201721,0.14603396,0.123520312,0.198949627,0.212813212,0.127622147,0.357135984,0.088988513,0.05112708,0.125141095,-0.004963806,-0.049163666,0.021617596,0.006827179,-0.005809185,0.025804088
EGCG_Moxifloxacin,0.087699725,0,0.273042494,0.164262838,0.102099778,0.23726891,0.000271896,-0.033006163,0.041320578,0.04830109,0.015835623,0.553195035,0,-0.005446808,0.093018603,0,-0.014377892,0.020253423
EGCG_Gentamicin,0.045634992,-0.005835607,0.141943745,0.05811201,0.0304684,0.081930565,0,0,0.157667816,0.045699939,-0.009902817,0.153786058,-0.000506847,-0.02144668,0.024865947,0.022238681,0.005275139,0.038397313
EGCG_Streptozotocin,0.017009917,-0.005463271,0.0603785,0.020580066,-0.019088558,0.037016762,0.020598889,-0.030337826,0.082803926,0.009983335,-0.038156278,0.026721099,-0.133025031,-0.225506248,-0.013399288,0.018375076,0.000983711,0.042500896
Rifampicin_Aztreonam,0.142889318,0.085529921,0.238189882,0.149484063,0.087467833,0.253984217,0.053011476,-4.87E-05,0.174754777,0,-0.027165584,0,0.027701939,0.012215228,0.062757282,0.028757935,-0.00188853,0.062442524
Rifampicin_Penicillin G,0.003446619,-0.04077101,0.013604319,0.046927089,0.011634443,0.104780232,0.041294534,0.014887041,0.097064846,0.014060914,-0.011945413,0.056680908,0.03853403,0.011499309,0.06011078,0.002722166,-0.032499676,0.028170763
Rifampicin_Theophylline,-0.022689159,-0.044496729,0.010099764,0.003902456,-0.024465245,0.042078548,-0.010536076,-0.060840418,0.016696882,0,-0.007929182,0.039865772,-0.024313411,-0.044440059,-0.011863327,0.010433016,-0.004675572,0.02254593
Rifampicin_Clofazimine,-0.017503005,-0.062194173,0.029659876,0.042065081,0.007528736,0.184529884,-0.015818346,-0.125858482,0.018075272,0.026712974,0,0.055304427,-0.007945117,-0.022634306,-0.002261005,0.025148406,-0.004255752,0.046540307
Rifampicin_Clarithromycin,0.043898036,-0.019507555,0.090242328,0.03479478,-0.023676778,0.09494505,-0.006789973,-0.044582412,0.026180195,0.027672857,0,0.068915961,-0.001061349,-0.030889354,0.019686434,-0.02565884,-0.045671187,-0.010503584
Rifampicin_Caffeine,-0.021730721,-0.101712403,0.024104672,0.009908341,-0.047108369,0.049484411,-0.026517555,-0.126555452,-0.001598785,-0.04446919,-0.105900089,0,0.000269605,-0.016323737,0.079060045,0.006936617,-0.024018125,0.030419579
Rifampicin_Reserpine,-0.011219642,-0.062881772,0.024845689,0.012636573,-0.049372607,0.050826092,0.011575177,-0.049503665,0.047125417,0.034066399,0,0.070758375,-0.105965604,-0.216956192,-0.012290883,-0.010497645,-0.054836854,0.013567347
Rifampicin_Puromycin,0.044029837,0.004973185,0.088227253,0.100532362,0.040516054,0.201042256,0.035819219,0.012052723,0.062788564,0.005852002,-0.009661716,0.077454605,-0.115636927,-0.219093861,0.00510414,0,-0.079937196,0
Rifampicin_Pyocyanin,-0.044665789,-0.159271393,0.034103354,-0.034416199,-0.128464866,0.058219812,-0.037874151,-0.174063766,0.018657083,0,-0.074415555,0.06625748,-0.12284942,-0.225506248,-0.013399288,0.004213921,-0.016146763,0.014960705
Rifampicin_Pseudomonic acid,-0.016153336,-0.027839438,0.008636703,0.048366055,0.007495064,0.095273656,0.023069231,-0.004452007,0.073930804,0,-0.008143065,0.029798103,-0.115591075,-0.215559434,-0.019704796,0.001684001,-0.015073683,0.036104615
Rifampicin_Nonactin,0.018537132,-0.003309816,0.048185454,0.003180904,-0.030769402,0.044206153,0.006675233,-0.011904191,0.027526451,0,-0.020778118,0.017947869,0.001657518,0,0.192279466,0.012612027,0,0.071155639
Rifampicin_Imipenem,-0.002262806,-0.038493506,0.045064241,0.068971789,-0.004458873,0.198388067,-0.010937045,-0.111687937,0.019163001,0,-0.035314883,0.113499092,-0.11517774,-0.225506248,0.00551022,-0.014946572,-0.025875827,-0.001335629
Rifampicin_Bleomycin,0.117948744,0.083462302,0.248481118,0.124990488,0.043826443,0.248546663,0.045063993,0.014380744,0.074199057,0.000151395,-0.043145178,0.063708244,0.028080852,-0.000418482,0.060818401,-0.040813097,-0.056791906,0.000166572
Rifampicin_Linezolid,0.018984633,-0.028092817,0.0522359,0.008414422,-0.016725475,0.071589019,0.009499679,-0.011183576,0.029790777,0.036920155,-0.004970012,0.068436263,0.002919484,-0.025739455,0.028041548,0.000996519,-0.027463249,0.028944264
Rifampicin_Doxorubicin,-0.036807506,-0.109867515,-0.010207552,-0.049191022,-0.091237769,-0.012061986,-0.048951015,-0.15146405,-0.00055292,-0.010919646,-0.045516249,0.002376053,0.022115043,0.007734837,0.039863331,-0.012796191,-0.033044756,0.010979831
Rifampicin_Daptomycin,-0.0028841,-0.102483459,0.061653976,0.036436409,-0.034892336,0.077403986,-0.025188449,-0.090343268,0.005388848,0,-0.034472126,0.039102413,0.012357869,0.001902961,0.04463556,-0.033563039,-0.05234728,-0.012201959
Rifampicin_Cerulenin,-0.281717682,-0.463441668,0.045694722,0.084956611,0.033576479,0.235955066,-0.067514066,-0.181786175,-0.003908386,0,-0.012613767,0.028264777,0.006965353,-0.017106341,0.027346439,-0.011318646,-0.04331844,0.029181196
Rifampicin_Tigecycline,-0.015983886,-0.037666486,0.032269745,-0.025695455,-0.107122269,0.038856433,-0.025662558,-0.065527013,0.011400164,0,-0.019440036,0.027038551,0.005905897,-0.019872135,0.037463132,-0.001305863,-0.033053982,0.014841903
Rifampicin_Mitomycin C,0.079330891,0.044732952,0.114710809,0.081783923,0.04363802,0.157919774,0.047378149,-0.006892116,0.151064554,-0.030870782,-0.124997237,0.009128737,0,-0.008947315,0.041498518,0,-0.028324957,0.106397087
Rifampicin_Meropenem,0.036593807,-0.043529701,0.063167273,0.194295021,0.151705626,0.317823057,0,-0.038737913,0.038527665,0.041759271,0,0.158610793,0.00787739,-0.024121072,0.021872231,-0.009275676,-0.029975897,0.013366606
Rifampicin_Colistin,-0.740436117,-0.845545235,-0.544135411,-0.603820263,-0.742027621,0.027113226,-0.970237863,-0.990639812,-0.950994404,-0.863545728,-0.909552592,-0.839206004,0.010255862,-0.009206487,0.043026876,-0.017853229,-0.037298137,0.025701852
Rifampicin_Metformin,0.166837784,0.115503029,0.194696747,0.126849441,0.096567501,0.20157339,-0.010658458,-0.159323284,0.020214513,-0.020910788,-0.361177753,0.050535613,-0.004768495,-0.022421645,0.015074972,0.002011456,-0.019403979,0.024345444
Rifampicin_Phenformin,-0.04230732,-0.095471307,-0.017859377,-0.046570286,-0.112431833,-0.003719309,-0.009244763,-0.032735515,0.009687487,-0.008030344,-0.063364909,0.005481126,-0.009858775,-0.032027452,0.016382508,0.00387781,-0.028965918,0.025731431
Rifampicin_Azithromycin,0.093359251,0.06277531,0.103611876,0.073559471,-0.007331374,0.18894723,0.039367071,-0.02552039,0.109951906,0.069291133,0.025005395,0.137225304,-0.010841843,-0.025855804,0.016620182,0.010819535,-0.002960954,0.030986012
Rifampicin_Curcumin,-0.153096342,-0.182215906,-0.081616375,-0.04810188,-0.085728422,0.015927579,-0.014922174,-0.03366249,0.015616345,0.054550122,0.000142822,0.095145985,0.007498513,-0.022634121,0.026727733,0.003320689,-0.024507446,0.028376857
Rifampicin_Berberine,0.018064135,-0.062845709,0.055974217,-0.015902828,-0.075891239,0.047061954,-0.006240992,-0.023165057,0.031021687,-0.099597441,-0.134129562,-0.022418714,-0.024782152,-0.062533358,0.006127071,-0.012619456,-0.093003614,0.084232947
Rifampicin_Diclofenac,0.012144131,-0.054777014,0.049138561,-0.11792671,-0.167178406,-0.046280135,-0.028884711,-0.042634959,0.002616309,0.020691952,0.007871548,0.056198964,-9.54E-06,-0.02269378,0.01272,0.015860231,-0.000310032,0.038457357
Rifampicin_Acetylsalisylic acid,-0.094018555,-0.290571043,-0.038515834,0.050163666,0.014496733,0.170073254,-0.126850566,-0.143649246,-0.078428538,-0.119939567,-0.14060598,-0.079311375,0,0,0.038236153,0,-0.023380035,0.147030061
Rifampicin_Ciclopirox,0.010959222,-0.183534324,0.049328463,0.010441025,-0.021871523,0.066363961,-0.032784874,-0.151709898,0.014618729,0.031033518,-0.041842595,0.067825426,0.013612913,-0.003076719,0.039316804,0.010469356,0.000381825,0.016825611
Rifampicin_Triclosan,0.010340553,-0.015191046,0.04912331,-0.041840466,-0.088564652,0.026131294,0.011119316,-0.019782583,0.039101588,0.0266974,-0.008258009,0.059825685,-0.029902603,-0.049214706,-0.016540152,0,-0.007138738,0.026084047
Rifampicin_CHIR-90,0,-0.349474339,0,-0.150168688,-0.55469716,-0.043746258,-0.377925437,-0.72923959,0,-0.421284718,-0.921394396,-0.321172107,0.014387161,-0.021801448,0.038932154,0.031490371,0.018622484,0.052275262
Rifampicin_Phleomycin,0.251177319,0.196462528,0.378307139,0.113584321,0.032872206,0.172946553,0.030487421,0,0.151488946,0.014616683,-0.0325067,0.063445674,0.004939241,-0.028570189,0.018125106,0.037764802,-0.016751056,0.051127889
Rifampicin_Moxifloxacin,0.134401017,-0.199013218,0.250197239,0.030044328,-0.032472968,0.07967937,0.011308266,-0.026070034,0.085499486,0,-0.038067522,0.042604888,-0.007488651,-0.086773385,0.001992721,0.002043279,-0.015473132,0.039434903
Rifampicin_Gentamicin,0.202719793,0.104355299,0.30332613,0.095902317,0.018483143,0.160693464,0.01005683,-0.048521843,0.097390958,0.07030593,0.041942178,0.113382094,0.008508946,-0.019426298,0.019414456,0.027161106,0.00299255,0.038965959
Rifampicin_Streptozotocin,-0.115134171,-0.25663829,-0.016005072,-0.031633442,-0.064446095,0.04414958,-0.153797308,-0.53202401,-0.066153931,-0.229346697,-0.5222296,-0.130333921,0.020013036,-0.023028015,0.029273756,-0.021773495,-0.048589588,0.004759056
Aztreonam_Penicillin G,-0.149591527,-0.241961917,-0.027863783,-0.161173896,-0.249976928,-0.081225124,0,-0.040479035,0.043806868,0,-0.039743293,0.025723858,-0.002593185,-0.014854851,0.00575763,0.017656909,-0.014190855,0.028245169
Aztreonam_Theophylline,-0.000498896,-0.060862788,0.011890273,-0.018541751,-0.090989449,0,0.002841698,0,0.044431234,0,-0.008534789,0.029449051,-0.005195117,-0.013332297,0.003626341,-0.031306395,-0.039513223,-0.02011755
Aztreonam_Clofazimine,0.026357392,-0.135628868,0.132480735,0.022902973,-0.038435798,0.086791557,0,-0.006167638,0.056731558,0.030759687,0,0.069972613,-0.008316197,-0.035371473,0.008798362,0,-0.080544998,0
Aztreonam_Clarithromycin,0.076248784,0.001174715,0.177462008,0.04875057,-0.008768596,0.100466526,0,-0.026200929,0.046227956,0,-0.024604885,0.031043239,-0.009250174,-0.023733684,0.011132641,-0.004457854,-0.032612411,0.01403826
Aztreonam_Caffeine,0.242159171,0.137139174,0.417511658,0.020089325,-0.051177713,0.067802081,0.066257171,0,0.14059663,0.070972679,0.002142015,0.151962305,-0.003210814,-0.01182934,0.017574729,-0.00937341,-0.017891143,0.028510426
Aztreonam_Reserpine,0.002584801,-0.005040604,0.070538869,0.031497694,-0.007397248,0.061822167,0,-0.03212308,0.05720344,0,-0.040751205,0,0,0,0,0,0,0.016735959
Aztreonam_Puromycin,0.073517525,0.001328751,0.172173001,0.140267133,0.084979073,0.20333877,0,-0.00970342,0.06719831,0,-0.012952652,0.03156348,0.01468979,-0.006915936,0.030999054,-0.014716074,-0.042177626,-0.002260223
Aztreonam_Pyocyanin,0.25432317,0.158280094,0.330499955,0.108296121,0,0.179767725,0.27096707,0.101766217,0.666051707,0.092996434,0.047049717,0.87233657,-0.018180316,-0.039364586,0.005061606,-0.004533449,-0.033620959,0.026771316
Aztreonam_Pseudomonic acid,0,-0.044864108,0.050693256,0.012953025,-0.047918737,0.040043498,0,-0.050227065,0.087877355,0,-0.016370882,0.04012765,0.028508975,-0.003159429,0.053336793,-0.009799043,-0.046842843,0.010445416
Aztreonam_Nonactin,0,-0.053082689,0.020684909,-0.013806144,-0.105454344,0.043038556,-0.000749406,-0.034036615,0.04012617,0,-0.028083299,0.013132823,0.020933347,0.000333063,0.06002079,-0.041986716,-0.076400063,-0.002700243
Aztreonam_Imipenem,-0.008224751,-0.055647727,0.035018477,-0.067228274,-0.167274742,0.006768956,-0.003129497,-0.069942261,0.001779428,0,-0.06413935,0,-0.000936993,-0.023542643,0.014012986,-0.039390718,-0.096162702,-0.006246071
Aztreonam_Bleomycin,0.119734124,0.003741436,0.208622399,0.042981496,-0.044356451,0.137130003,0,-0.069777995,0.052370652,0.011076393,-4.27E-05,0.087971983,0.021271926,-0.024656441,0.052092147,-0.031981215,-0.077188735,0.02846702
Aztreonam_Linezolid,-0.013672374,-0.095693501,0.038289153,0.014649059,-0.028062681,0.07208533,0.002000595,-0.008130152,0.054320342,0,-0.014418326,0.098279624,0,-0.017638354,0.033284703,0,0,0.041071818
Aztreonam_Doxorubicin,-0.070993414,-0.111734987,-0.012104509,-0.073241652,-0.13192182,-0.02093363,-0.003629992,-0.043543665,0.025379572,0.000980721,0,0.052734891,0.010552114,-0.009479296,0.035602072,-0.025534445,-0.049323352,0.012892858
Aztreonam_Daptomycin,-0.037839905,-0.181311884,0.025999896,0.035863067,-0.051215541,0.133799184,-0.001485297,-0.013762494,0.028490491,0.022010548,-0.004074579,0.078590309,-0.020228939,-0.03135944,0.022479023,0.015399214,-0.02542677,0.050122449
Aztreonam_Cerulenin,0,-0.077526848,0.031018568,0.09398831,0.008300936,0.172350282,0.000843798,-0.007390284,0.064406871,0.035497412,0,0.071223518,-0.011747773,-0.04243498,0.004687886,0.010660763,-0.02043511,0.045109031
Aztreonam_Tigecycline,-0.000621922,-0.081753764,0.000168286,-0.019289351,-0.080491546,0.023773026,0.019813493,-0.001500014,0.071751029,0.002733715,0,0.032474849,-0.015944546,-0.037340872,0.010025849,0.018734135,-0.00443217,0.039945247
Aztreonam_Mitomycin C,0.083722158,0.017050565,0.166088106,0.105294944,0.064877085,0.153882673,0.125292679,0.067220181,0.177437919,0.113027857,0.004623471,0.169146132,0.000938392,-0.013356357,0.030768979,0.03512817,0.011191389,0.060684515
Aztreonam_Meropenem,-0.030759406,-0.066902764,0,-0.048963341,-0.114398819,-0.002037987,-0.000728846,-0.148477209,0,0,-0.268912269,0,0.018743318,-0.000538908,0.053567982,0.001609032,-0.031640487,0.035226981
Aztreonam_Colistin,0.065501599,0.003566445,0.194872926,0.091973736,0.065956819,0.485510185,0.053848293,-0.047465839,0.378359703,0.090508849,0.051582464,0.512858197,-0.045664347,-0.068156535,-0.013061357,-0.111448866,-0.207089099,-0.032504648
Aztreonam_Metformin,0.075551374,0.004848651,0.149239892,0.039913356,0,0.114543068,0.176199216,0.075425814,0.285351041,0.067783949,0.041540863,0.200605876,-0.003300458,-0.027693419,0.018389791,0.006707023,-0.008031993,0.042845473
Aztreonam_Phenformin,-0.018070231,-0.064197283,0,0.0187551,-9.49E-05,0.06163138,0.003952336,-0.001497101,0.079727198,-0.00538815,-0.039855549,0,0,0,0,0,-0.034171855,0
Aztreonam_Azithromycin,0.133173216,0.078336967,0.184964465,0.163042531,0.103308427,0.234163304,0.094722294,0.061412523,0.193280856,0.032970252,0.003287,0.090037792,0.012794536,-0.002691974,0.024362497,-0.001917551,-0.016583508,0.024088661
Aztreonam_Curcumin,0.250185538,0.189376297,0.525035458,0.2771928,0.171085079,0.563258021,0.09724587,0.006069342,0.160374027,0.043752123,-0.05021906,0.751796735,-0.00900912,-0.025276309,0.00628382,0,-0.018981798,0.019136951
Aztreonam_Berberine,0.153493003,0.113571161,0.210409655,0.177170153,0.119985256,0.431862848,0.11144025,0.030913004,0.197461172,0.015933104,-0.023596523,0.45723679,-0.027668329,-0.040536784,0.003099252,0.004579249,-0.014006043,0.018886575
Aztreonam_Diclofenac,0,0,0.030077429,0.004771857,-0.004180954,0.038085245,0.025604253,-0.001485614,0.068530392,0.014280288,6.36E-05,0.058972257,-0.044478062,-0.050601204,0.003678329,-0.048177501,-0.059897123,0.000792519
Aztreonam_Acetylsalisylic acid,0.227597822,0.182915525,0.636408414,0.263219558,0.156703514,0.676347683,0.166514895,0.042563457,0.553683812,0.10755714,0.020068955,0.702076534,-0.001320889,-0.072272712,0.019133863,-0.008518107,-0.02891037,0.011644241
Aztreonam_Ciclopirox,0.01947737,0,0.136991483,0.119164029,0.065279168,0.243208918,0.096056564,0.013697075,0.189081766,0.041731897,-0.020692708,0.158425529,0.004972882,-0.0183285,0.023846969,0.014906265,-0.004074788,0.043352266
Aztreonam_Triclosan,0,-0.044586976,0.018983645,0.007408117,-0.012737311,0.028322768,-0.027672805,-0.070143999,9.36E-05,-0.001253417,-0.029074005,0,-0.000478606,-0.010377509,0.027105235,0.022422133,0.001748603,0.03981666
Aztreonam_CHIR-90,0,0,0,-0.086686596,-0.192922686,0,-0.066116057,-0.106677993,0,-0.030047082,-0.065475306,0,-0.000329132,-0.020371865,0.02349519,0.001054355,-0.040618084,0.045473638
Aztreonam_Phleomycin,0.008756466,-0.008113913,0.04834703,0.036067253,-0.012981057,0.113851409,0,-0.025399055,0.035513443,0,-0.033450173,0.043698818,-0.000553005,-0.011062424,0.016168174,0.022378919,0.000156378,0.047209709
Aztreonam_Moxifloxacin,0,-0.010284302,0.024540586,0.03587528,-0.017554271,0.169091572,-0.011379379,-0.074782713,0.096595528,0.086255878,0,0.136696742,-0.007159953,-0.018818583,0.013262205,0,-0.059567029,0
Aztreonam_Gentamicin,0.010364034,-0.003469509,0.09071479,0.200080028,0.124080484,0.333257911,-0.000783597,-0.061104601,0,0.098079618,0.03445771,0.17841056,0.003415332,-0.017346835,0.019777357,0.017652429,-0.025234837,0.046821382
Aztreonam_Streptozotocin,0.017271987,0,0.084382423,-0.000774606,-0.013927451,0.049247212,-0.117596489,-0.290862212,-0.050860778,0,-0.036924834,0.008009947,0.007685851,-0.012196907,0.015970525,-0.012741967,-0.037026023,0.041734437
Penicillin G_Theophylline,-0.00442291,-0.035781021,0.02142013,-0.019055067,-0.04596634,0.014837105,0.000328058,-0.022806381,0.025313855,0.011493221,-0.018717803,0.059619223,0,0,0.000696749,0,0,0
Penicillin G_Clofazimine,0.03406427,0.015109582,0.063717722,0.010746821,-0.013254161,0.041791365,-0.005863908,-0.037792103,0.059199334,0.040017608,-0.005789066,0.09099963,-0.016669991,-0.030971361,-0.000368475,0.003661981,-0.016491234,0.020328295
Penicillin G_Clarithromycin,-0.029950105,-0.054264145,-0.001854075,-0.011749663,-0.038273808,0.027656797,0.113556943,0.065700566,0.164008538,0.035582299,0.024858502,0.058779029,0.005108766,-0.025740408,0.030479158,-0.018160447,-0.049466123,0.014665518
Penicillin G_Caffeine,-0.015100171,-0.0408354,0.022472425,0.015005786,-0.007605782,0.049887905,0.006702616,-0.019497597,0.018741173,0.004946709,-0.019360508,0.043406394,-0.018266752,-0.055687248,0.021490787,-0.013184724,-0.043353423,0.012072595
Penicillin G_Reserpine,-0.008260429,-0.030573326,0.036722165,0.005403619,-0.014436817,0.038010833,0.01984872,-0.012227204,0.070640042,-0.035866314,-0.099176951,0.002974542,0.039055206,-0.005058831,0.094951861,0.008680069,-0.000381876,0.031325722
