drug_pair;Drug1;Drug2;drugdrug;code_3letter1;code_3letter2;drug_cat;drug_category1;drug_category2;categorycategory;targ;targeted_cellular_process1;targeted_cellular_process2;processprocess;us;use1;use2;useuse;ebw;ecr;seo;stm;pae;pau;int_sign_ebw;int_sign_ecr;int_sign_seo;int_sign_stm;int_sign_pae;int_sign_pau;ebw_g;ecr_g;seo_g;stm_g;pae_g;pau_g;sum_g;SR_ebw_D1;SR_ecr_D1;SR_stm_D1;SR_seo_D1;SR_pae_D1;SR_pau_D1;SR_ebw_D2;SR_ecr_D2;SR_stm_D2;SR_seo_D2;SR_pae_D2;SR_pau_D2;SR_ebw;SR_ecr;SR_stm;SR_seo;SR_pae;SR_pau;SR_score_ebw;SR_score_ecr;SR_score_stm;SR_score_seo;SR_score_pae;SR_score_pau;SR_score_total;HDC_ebw_D1;HDC_ecr_D1;HDC_stm_D1;HDC_seo_D1;HDC_pae_D1;HDC_pau_D1;LF_ebw_D1;LF_ecr_D1;LF_stm_D1;LF_seo_D1;LF_pae_D1;LF_pau_D1;HDC_ebw_D2;HDC_ecr_D2;HDC_stm_D2;HDC_seo_D2;HDC_pae_D2;HDC_pau_D2;LF_ebw_D2;LF_ecr_D2;LF_stm_D2;LF_seo_D2;LF_pae_D2;LF_pau_D2
Erythromycin_Metformin;Erythromycin;Metformin;Erythromycin-Metformin;ERI;MF;0;macrolide;human drug;human drug-macrolide;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,199555579;0,117796722;-0,173299916;0,092382110;-0,078019851;0,073726251;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;12916,000;12916,000;38748,000;38748,000;25832,000;25832,000;0,54;0,27;0,67;0,63;0,48;0,58
Erythromycin_Phenformin;Erythromycin;Phenformin;Erythromycin-Phenformin;ERI;PHM;0;macrolide;human drug;human drug-macrolide;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;-0,054225933;0,018094697;-0,064134063;0,079666188;-0,059310883;0,102830763;Additivity;Additivity;Additivity;Additivity;Additivity;Antagonism;0;0;0;0;0;1;1;S;S;S;S;S;S;R;R;R;R;R;S;SR;SR;SR;SR;SR;SS;0;0;0;0;0;-1;-1;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;3,000;3,000;20,000;20,000;10,000;10,000;0,95;1,00;1,00;1,00;1,00;0,00
Erythromycin_Streptozotocin;Erythromycin;Streptozotocin;Erythromycin-Streptozotocin;ERI;STZ;0;macrolide;human drug;human drug-macrolide;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,065017167;0,064741850;0,044447279;-0,057118379;0,020497466;0,049411763;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;R;R;S;R;R;R;SR;SR;SS;SR;SR;SR;0;0;-1;0;0;0;-1;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;10,000;10,000;10,000;10,000;10,000;10,000;0,84;0,79;0,55;0,70;1,00;0,98
Erythromycin_Moxifloxacin;Erythromycin;Moxifloxacin;Erythromycin-Moxifloxacin;ERI;MXF;0;macrolide;quinolones;macrolide-quinolones;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,133436181;0,104800569;0,148659857;0,079872809;0,056053052;0,051846302;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;S;S;S;S;S;S;S;S;S;S;R;S;SS;SS;SS;SS;SR;SS;-1;-1;-1;-1;0;-1;-5;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,080;0,080;0,080;0,080;0,500;0,500;0,00;0,04;0,64;0,00;0,96;0,67
Erythromycin_Phleomycin;Erythromycin;Phleomycin;Erythromycin-Phleomycin;ERI;PLM;0;macrolide;multiple;macrolide-multiple;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,141440927;-0,080425002;0,073780732;0,281538183;0,066690940;-0,021485800;Additivity;Additivity;Additivity;Antagonism;Additivity;Additivity;0;0;0;1;0;0;1;S;S;S;S;S;S;S;S;S;S;R;R;SS;SS;SS;SS;SR;SR;-1;-1;-1;-1;0;0;-4;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;5,000;5,000;5,000;5,000;0,625;0,625;0,17;0,16;0,00;0,54;1,00;1,00
Clarithromycin_Piperacillin;Clarithromycin;Piperacillin;Clarithromycin-Piperacillin;CLR;PIP;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,056482462;0,047456665;0,081271533;0,092177372;-0,161367192;0,062855558;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;S;S;S;S;R;S;S;S;S;S;SR;SS;SS;SS;SS;SS;0;-1;-1;-1;-1;-1;-5;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,300;0,300;1,000;1,000;2,000;3,000;0,80;0,68;0,60;0,62;0,00;0,00
Clarithromycin_Penicillin G;Clarithromycin;Penicillin G;Clarithromycin-Penicillin G;CLR;PEN;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,054264145;-0,038273808;0,058779029;0,164008538;-0,053235441;0,035658144;Additivity;Additivity;Additivity;Antagonism;Additivity;Additivity;0;0;0;1;0;0;1;S;S;S;S;S;S;R;S;S;S;R;R;SR;SS;SS;SS;SR;SR;0;-1;-1;-1;0;0;-3;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;5,000;5,000;1,250;1,250;10,000;10,000;0,80;0,67;0,62;0,62;0,93;0,91
Clarithromycin_Imipenem;Clarithromycin;Imipenem;Clarithromycin-Imipenem;CLR;IPM;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,127002207;0,055730632;0,031741935;-0,051261264;0,099841618;0,056359810;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,125;0,125;0,125;0,125;3,000;0,750;0,28;0,44;0,07;0,00;0,00;0,00
Clarithromycin_Mecillinam;Clarithromycin;Mecillinam;Clarithromycin-Mecillinam;CLR;MEC;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,146150086;0,109060056;0,051258466;-0,083053861;0,051142158;0,025499421;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;S;S;S;S;S;S;S;S;R;R;SS;SS;SS;SS;SR;SR;-1;-1;-1;-1;0;0;-4;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,060;0,060;0,060;0,060;2,000;2,000;0,00;0,00;0,00;0,00;0,90;0,91
Clarithromycin_Cycloserine D;Clarithromycin;Cycloserine D;Clarithromycin-Cycloserine D;CLR;DCS;0;macrolide;other cell wall;macrolide-other cell wall;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,043435803;0,072350718;-0,029944999;-0,148530615;-0,072388145;-0,055514834;Additivity;Additivity;Additivity;Synergy;Additivity;Additivity;0;0;0;-1;0;0;-1;S;S;S;S;S;S;S;S;R;S;R;R;SS;SS;SR;SS;SR;SR;-1;-1;0;-1;0;0;-3;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;8,000;8,000;20,000;20,000;35,000;35,000;0,58;0,67;0,89;0,00;0,86;0,84
Clarithromycin_Fosfomycin;Clarithromycin;Fosfomycin;Clarithromycin-Fosfomycin;CLR;FOF;0;macrolide;other cell wall;macrolide-other cell wall;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,301382427;0,245726187;0,090639491;0,098927565;-0,255342076;-0,336995829;Antagonism;Antagonism;Additivity;Additivity;Synergy;Synergy;1;1;0;0;-1;-1;0;S;S;S;S;S;S;S;S;S;R;S;S;SS;SS;SS;SR;SS;SS;-1;-1;-1;0;-1;-1;-5;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,100;0,100;0,050;0,050;15,000;5,000;0,39;0,49;0,65;0,77;0,00;0,00
Clarithromycin_Mitomycin C;Clarithromycin;Mitomycin C;Clarithromycin-Mitomycin C;CLR;MMC;0;macrolide;other DNA;macrolide-other DNA;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,083309736;0,217175254;0,109804783;0,239217870;0,093969357;0,122959832;Additivity;Antagonism;Antagonism;Antagonism;Additivity;Additivity;0;1;1;1;0;0;3;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,500;0,500;0,250;0,250;1,500;0,200;0,34;0,00;0,33;0,54;0,40;0,00
Clarithromycin_Rifampicin;Clarithromycin;Rifampicin;Clarithromycin-Rifampicin;CLR;RIF;0;macrolide;RNA polymerase;macrolide-RNA polymerase;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,090242328;0,094945050;0,068915961;-0,044582412;-0,044556848;0,045171070;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;S;R;SS;SS;SS;SS;SS;SR;-1;-1;-1;-1;-1;0;-5;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;8,000;8,000;8,000;8,000;16,000;20,000;0,41;0,00;0,17;0,00;0,00;0,87
Clarithromycin_Novobiocin;Clarithromycin;Novobiocin;Clarithromycin-Novobiocin;CLR;NVB;0;macrolide;quinolones;macrolide-quinolones;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,052839399;0,154153412;0,236704849;0,038574323;0,029611985;-0,028340260;Additivity;Antagonism;Antagonism;Additivity;Additivity;Additivity;0;1;1;0;0;0;2;S;S;S;S;S;S;S;S;R;S;R;R;SS;SS;SR;SS;SR;SR;-1;-1;0;-1;0;0;-3;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91
Clarithromycin_Levofloxacin;Clarithromycin;Levofloxacin;Clarithromycin-Levofloxacin;CLR;LCX;0;macrolide;DNA gyrase;DNA gyrase-macrolide;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,065461321;0,120224183;0,105448894;0,045920195;-0,101147663;0,000000000;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,040;0,040;0,080;0,080;2,000;0,500;0,00;0,00;0,00;0,00;0,00;0,00
Clarithromycin_Trimethoprim;Clarithromycin;Trimethoprim;Clarithromycin-Trimethoprim;CLR;TMP;0;macrolide;folic acid biosynthesis;folic acid biosynthesis-macrolide;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,115779417;-0,064899065;0,104628172;0,056446975;-0,050295843;0,048701593;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;S;S;S;S;S;S;S;S;R;R;SS;SS;SS;SS;SR;SR;-1;-1;-1;-1;0;0;-4;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,500;0,500;0,500;0,500;1,000;1,000;0,49;0,46;0,53;0,46;0,83;0,85
Clarithromycin_Nitrofurantoin;Clarithromycin;Nitrofurantoin;Clarithromycin-Nitrofurantoin;CLR;NIT;0;macrolide;multiple;macrolide-multiple;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,071383838;-0,501516632;0,075467849;-0,105232357;-0,215789927;0,033306925;Additivity;Synergy;Additivity;Additivity;Additivity;Additivity;0;-1;0;0;0;0;-1;S;S;S;S;S;S;S;S;R;R;S;R;SS;SS;SR;SR;SS;SR;-1;-1;0;0;-1;0;-3;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;4,000;4,000;4,000;4,000;32,000;32,000;0,55;0,40;0,75;0,81;0,35;0,71
Clarithromycin_Polymyxin B;Clarithromycin;Polymyxin B;Clarithromycin-Polymyxin B;CLR;PMB;0;macrolide;LPS;LPS-macrolide;0;protein synthesis inhibitor;membrane;membrane-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,392426483;-0,278669123;-0,607393365;-0,633968388;0,054443886;-0,155462159;Synergy;Synergy;Synergy;Synergy;Additivity;Synergy;-1;-1;-1;-1;0;-1;-5;S;S;S;S;S;S;S;R;R;R;R;S;SS;SR;SR;SR;SR;SS;-1;0;0;0;0;-1;-2;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,300;0,300;0,300;0,300;0,500;0,500;0,29;0,79;0,84;0,85;0,76;0,08
Clarithromycin_EGCG;Clarithromycin;EGCG;Clarithromycin-EGCG;CLR;EGCG;0;macrolide;fatty acid biosynthesis;fatty acid biosynthesis-macrolide;0;protein synthesis inhibitor;membrane;membrane-protein synthesis inhibitor;0;antibiotic;food additive;antibiotic-food additive;-0,146684981;-0,048304605;-0,067558297;-0,089792299;-0,132987531;-0,070416576;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;S;S;S;S;R;R;R;R;S;R;SR;SR;SR;SR;SS;SR;0;0;0;0;-1;0;-1;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;20,000;20,000;20,000;20,000;23,000;23,000;0,80;0,76;0,88;0,80;0,46;0,70
Clarithromycin_Fusidic acid;Clarithromycin;Fusidic acid;Clarithromycin-Fusidic acid;CLR;FUS;0;macrolide;other protein synthesis inhibitor;macrolide-other protein synthesis inhibitor;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,466822040;-0,341724430;-0,065539638;-0,058898018;0,077241906;-0,018659714;Additivity;Synergy;Additivity;Additivity;Additivity;Additivity;0;-1;0;0;0;0;-1;S;S;S;S;S;S;S;S;R;R;R;R;SS;SS;SR;SR;SR;SR;-1;-1;0;0;0;0;-2;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;100,000;100,000;100,000;100,000;100,000;100,000;0,56;0,43;0,86;0,73;0,83;0,84
Clarithromycin_Puromycin;Clarithromycin;Puromycin;Clarithromycin-Puromycin;CLR;PUR;0;macrolide;other protein synthesis inhibitor;macrolide-other protein synthesis inhibitor;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,093323547;0,073066610;0,062359382;0,105304359;0,094951861;0,031325722;Additivity;Additivity;Additivity;Antagonism;Additivity;Additivity;0;0;0;1;0;0;1;S;S;S;S;S;S;S;S;R;R;R;R;SS;SS;SR;SR;SR;SR;-1;-1;0;0;0;0;-2;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;25,000;25,000;25,000;25,000;25,000;25,000;0,63;0,00;0,78;0,72;0,78;0,77
Clarithromycin_Clindamycin;Clarithromycin;Clindamycin;Clarithromycin-Clindamycin;CLR;CLI;0;macrolide;other protein synthesis inhibitor;macrolide-other protein synthesis inhibitor;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,100156730;0,066020939;0,100663831;0,057983050;-0,043277068;0,033581920;Antagonism;Additivity;Antagonism;Additivity;Additivity;Additivity;1;0;1;0;0;0;2;S;S;S;S;S;S;R;R;S;S;R;R;SR;SR;SS;SS;SR;SR;0;0;-1;-1;0;0;-2;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90
Clarithromycin_Doxycycline;Clarithromycin;Doxycycline;Clarithromycin-Doxycycline;CLR;DOX;0;macrolide;tetracycline;macrolide-tetracycline;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,261431202;-0,201907366;-0,119164009;-0,139548654;-0,031012383;-0,034723000;Synergy;Synergy;Additivity;Additivity;Additivity;Additivity;-1;-1;0;0;0;0;-2;S;S;S;S;S;S;S;S;S;S;R;S;SS;SS;SS;SS;SR;SS;-1;-1;-1;-1;0;-1;-5;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,500;0,500;1,000;1,000;4,000;4,000;0,42;0,00;0,55;0,40;0,85;0,50
Clarithromycin_Minocycline;Clarithromycin;Minocycline;Clarithromycin-Minocycline;CLR;MIN;0;macrolide;tetracycline;macrolide-tetracycline;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,082844880;0,036120825;0,069181922;0,068137103;-0,090234143;-0,024804678;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;R;R;S;S;SS;SS;SR;SR;SS;SS;-1;-1;0;0;-1;-1;-4;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,500;0,500;1,000;1,000;40,000;20,000;0,70;0,66;0,82;0,71;0,00;0,00
Clarithromycin_Spectinomycin;Clarithromycin;Spectinomycin;Clarithromycin-Spectinomycin;CLR;SPT;0;macrolide;aminoglycoside;aminoglycoside-macrolide;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,058634318;0,126414643;0,075547167;0,153855183;0,138497135;0,060291631;Additivity;Antagonism;Additivity;Antagonism;Antagonism;Additivity;0;1;0;1;1;0;3;S;S;S;S;S;S;S;S;S;S;R;S;SS;SS;SS;SS;SR;SS;-1;-1;-1;-1;0;-1;-5;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;6,000;6,000;16,000;16,000;32,000;32,000;0,51;0,53;0,58;0,66;0,72;0,67
Clarithromycin_Tobramycin;Clarithromycin;Tobramycin;Clarithromycin-Tobramycin;CLR;TOB;0;macrolide;aminoglycoside;aminoglycoside-macrolide;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,137749035;0,051611947;-0,133300063;0,038230506;0,454814464;0,194183789;Additivity;Additivity;Additivity;Additivity;Antagonism;Antagonism;0;0;0;0;1;1;2;S;S;S;S;S;S;S;R;S;R;S;S;SS;SR;SS;SR;SS;SS;-1;0;-1;0;-1;-1;-4;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;1,000;1,000;2,000;2,000;1,000;1,000;0,00;0,83;0,00;0,85;0,00;0,00
Clarithromycin_Erythromycin;Clarithromycin;Erythromycin;Clarithromycin-Erythromycin;CLR;ERI;1;macrolide;macrolide;macrolide-macrolide;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,092826589;-0,028566861;0,044623415;0,139966481;0,099178901;0,066011201;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59
Clarithromycin_Vanillin;Clarithromycin;Vanillin;Clarithromycin-Vanillin;CLR;VNL;0;macrolide;food additive;food additive-macrolide;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;food additive;antibiotic-food additive;0,113503815;0,068230582;0,051461035;0,021984889;0,064386825;-0,033387236;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;R;R;R;R;S;R;SR;SR;SR;SR;SS;SR;0;0;0;0;-1;0;-1;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;200,000;200,000;200,000;200,000;200,000;200,000;0,85;0,85;0,86;0,79;0,69;0,75
Clarithromycin_Procaine;Clarithromycin;Procaine;Clarithromycin-Procaine;CLR;PRC;0;macrolide;human drug;human drug-macrolide;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,201245829;-0,355608630;-0,062132720;-0,077894759;0,210516661;0,091959128;Synergy;Synergy;Additivity;Additivity;Antagonism;Additivity;-1;-1;0;0;1;0;-1;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;10910,800;10910,800;10910,800;10910,800;10910,800;10910,800;0,42;0,50;0,40;0,26;0,20;0,38
Clarithromycin_Loperamide;Clarithromycin;Loperamide;Clarithromycin-Loperamide;CLR;LOP;0;macrolide;human drug;human drug-macrolide;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,053677594;-0,066658798;-0,058669125;0,101578934;-0,309539055;0,094025676;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;S;S;S;S;S;S;R;R;R;R;SS;SS;SR;SR;SR;SR;-1;-1;0;0;0;0;-2;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;200,000;200,000;200,000;200,000;200,000;200,000;0,59;0,66;0,82;0,85;0,71;0,79
Clarithromycin_PMS;Clarithromycin;PMS;Clarithromycin-PMS;CLR;PMS;0;macrolide;oxidative stress;macrolide-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,259882796;0,140723369;0,232932734;0,160643755;NA;NA;Antagonism;Additivity;Antagonism;Additivity;Additivity;Additivity;1;0;1;0;0;0;2;S;S;S;S;S;S;S;S;R;S;R;R;SS;SS;SR;SS;SR;SR;-1;-1;0;-1;0;0;-3;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;10,000;10,000;15,000;15,000;NA;NA;0,46;0,00;0,70;0,68;NA;NA
Clarithromycin_Pyocyanin;Clarithromycin;Pyocyanin;Clarithromycin-Pyocyanin;CLR;PYO;0;macrolide;oxidative stress;macrolide-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,211624684;-0,160723942;0,119395403;0,129933619;NA;NA;Antagonism;Additivity;Antagonism;Antagonism;Additivity;Additivity;1;0;1;1;0;0;3;S;S;S;S;S;S;S;S;S;R;R;R;SS;SS;SS;SR;SR;SR;-1;-1;-1;0;0;0;-3;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;10,000;10,000;10,000;10,000;NA;NA;0,25;0,00;0,69;0,81;NA;NA
Clarithromycin_Pseudomonic acid;Clarithromycin;Pseudomonic acid;Clarithromycin-Pseudomonic acid;CLR;PSA;0;macrolide;oxidative stress;macrolide-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;-0,045337298;-0,066342790;0,050485579;0,064484589;NA;NA;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;R;S;R;R;R;R;SR;SS;SR;SR;SR;SR;0;-1;0;0;0;0;-1;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;2,000;2,000;1,000;1,000;NA;NA;0,71;0,60;0,72;0,84;NA;NA
Clarithromycin_Meropenem;Clarithromycin;Meropenem;Clarithromycin-Meropenem;CLR;MEM;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,159926943;0,070181882;0,069084924;-0,040643343;0,038736297;0,051516043;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44;0,080;0,040;0,080;0,040;1,000;0,250;0,09;0,12;0,00;0,00;0,00;0,00
