"drug_pair","Drug1","Drug2","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2"
"Meropenem_PMS","Meropenem","PMS","Meropenem-PMS","MEM","PMS",0,"beta-lactam","oxidative stress","beta-lactam-oxidative stress",0,"cell wall","oxidative stress","cell wall-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",-0.154139231,-0.245686543,-0.551977092,-0.626406587,NA,NA,"Additivity","Additivity","Synergy","Synergy","Additivity","Additivity",0,0,-1,-1,0,0,-2,"S","S","S","S","S","S","S","S","R","S","R","R","SS","SS","SR","SS","SR","SR",-1,-1,0,-1,0,0,-3,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,10,10,15,15,NA,NA,0.46,0,0.7,0.68,NA,NA
"Meropenem_Pyocyanin","Meropenem","Pyocyanin","Meropenem-Pyocyanin","MEM","PYO",0,"beta-lactam","oxidative stress","beta-lactam-oxidative stress",0,"cell wall","oxidative stress","cell wall-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",0.091560053,-0.154377763,-0.478830397,-0.533010756,NA,NA,"Additivity","Additivity","Synergy","Synergy","Additivity","Additivity",0,0,-1,-1,0,0,-2,"S","S","S","S","S","S","S","S","S","R","R","R","SS","SS","SS","SR","SR","SR",-1,-1,-1,0,0,0,-3,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,10,10,10,10,NA,NA,0.25,0,0.69,0.81,NA,NA
"Meropenem_Pseudomonic acid","Meropenem","Pseudomonic acid","Meropenem-Pseudomonic acid","MEM","PSA",0,"beta-lactam","oxidative stress","beta-lactam-oxidative stress",0,"cell wall","oxidative stress","cell wall-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",0.11794451,0.085383254,0.050372072,-0.037076719,NA,NA,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","S","R","R","R","R","SR","SS","SR","SR","SR","SR",0,-1,0,0,0,0,-1,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,2,2,1,1,NA,NA,0.71,0.6,0.72,0.84,NA,NA
"Meropenem_Triclosan","Meropenem","Triclosan","Meropenem-Triclosan","MEM","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",NA,NA,NA,NA,-0.076865963,0.065855572,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99
"Meropenem_Metformin","Meropenem","Metformin","Meropenem-Metformin","MEM","MF",0,"beta-lactam","human drug","beta-lactam-human drug",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",NA,NA,NA,NA,0.225691562,0.275535362,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58
"Meropenem_Phenformin","Meropenem","Phenformin","Meropenem-Phenformin","MEM","PHM",0,"beta-lactam","human drug","beta-lactam-human drug",0,"cell wall","human","cell wall-human",0,"antibiotic","research used drug","antibiotic-research used drug",NA,NA,NA,NA,-0.039504641,0.076694374,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","S","SR","SR","SR","SR","SR","SS",0,0,0,0,0,-1,-1,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,3,3,20,20,10,10,0.95,1,1,1,1,0
"Meropenem_Streptozotocin","Meropenem","Streptozotocin","Meropenem-Streptozotocin","MEM","STZ",0,"beta-lactam","human drug","beta-lactam-human drug",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",NA,NA,NA,NA,0.057921375,-0.035268818,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","S","R","R","R","SR","SR","SS","SR","SR","SR",0,0,-1,0,0,0,-1,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,10,10,10,10,10,10,0.84,0.79,0.55,0.7,1,0.98
"Meropenem_Moxifloxacin","Meropenem","Moxifloxacin","Meropenem-Moxifloxacin","MEM","MXF",0,"beta-lactam","quinolones","beta-lactam-quinolones",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",NA,NA,NA,NA,0.046454232,0.106992098,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","S","S","S","S","R","S","SS","SS","SS","SS","SR","SS",-1,-1,-1,-1,0,-1,-5,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,0.08,0.08,0.08,0.08,0.5,0.5,0,0.04,0.64,0,0.96,0.67
"Meropenem_Phleomycin","Meropenem","Phleomycin","Meropenem-Phleomycin","MEM","PLM",0,"beta-lactam","multiple","beta-lactam-multiple",0,"cell wall","DNA","cell wall-DNA",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",NA,NA,NA,NA,0.256214844,0.141619321,"Additivity","Additivity","Additivity","Additivity","Antagonism","Additivity",0,0,0,0,1,0,1,"S","S","S","S","S","S","S","S","S","S","R","R","SS","SS","SS","SS","SR","SR",-1,-1,-1,-1,0,0,-4,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,5,5,5,5,0.625,0.625,0.17,0.16,0,0.54,1,1
"Colistin_Oxacillin","Colistin","Oxacillin","Colistin-Oxacillin","CST","OXA",0,"LPS","beta-lactam","beta-lactam-LPS",0,"membrane","cell wall","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.137826154,-0.034223755,0.024703271,-0.063267686,0.013316111,0.000177057,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,5,5,5,5,2,2,0.78,0.83,0.85,0.86,0.88,0.93
"Colistin_Piperacillin","Colistin","Piperacillin","Colistin-Piperacillin","CST","PIP",0,"LPS","beta-lactam","beta-lactam-LPS",0,"membrane","cell wall","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.573005667,-0.05725299,0.05777762,-0.096841176,0,-0.027135927,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","S","S","S","S","S","RR","RS","RS","RS","SS","SS",1,0,0,0,-1,-1,-1,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0
"Colistin_Penicillin G","Colistin","Penicillin G","Colistin-Penicillin G","CST","PEN",0,"LPS","beta-lactam","beta-lactam-LPS",0,"membrane","cell wall","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.182248702,-0.060761161,0.074122281,0.054701209,0.093018603,0.020253423,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","S","S","S","R","R","RR","RS","RS","RS","SR","SR",1,0,0,0,0,0,1,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91
"Colistin_Imipenem","Colistin","Imipenem","Colistin-Imipenem","CST","IPM",0,"LPS","beta-lactam","beta-lactam-LPS",0,"membrane","cell wall","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.070007326,-0.064223723,0.66034671,-0.041460701,0.067116859,-0.025600461,"Additivity","Additivity","Antagonism","Additivity","Additivity","Synergy",0,0,1,0,0,-1,0,"R","R","R","R","S","S","S","S","S","S","S","S","RS","RS","RS","RS","SS","SS",0,0,0,0,-1,-1,-2,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0
"Colistin_Mecillinam","Colistin","Mecillinam","Colistin-Mecillinam","CST","MEC",0,"LPS","beta-lactam","beta-lactam-LPS",0,"membrane","cell wall","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.33764887,0.204143969,0.499239045,0.299933596,-0.015838142,-0.020955519,"Additivity","Antagonism","Antagonism","Additivity","Additivity","Additivity",0,1,1,0,0,0,2,"R","R","R","R","S","S","S","S","S","S","R","R","RS","RS","RS","RS","SR","SR",0,0,0,0,0,0,0,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.06,0.06,0.06,0.06,2,2,0,0,0,0,0.9,0.91
"Colistin_Cycloserine D","Colistin","Cycloserine D","Colistin-Cycloserine D","CST","DCS",0,"LPS","other cell wall","LPS-other cell wall",0,"membrane","cell wall","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.124612167,-0.037151129,0.056877797,-0.099401489,0.049006779,-0.022807664,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","S","S","R","S","R","R","RS","RS","RR","RS","SR","SR",0,0,1,0,0,0,1,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,8,8,20,20,35,35,0.58,0.67,0.89,0,0.86,0.84
"Colistin_Teicoplanin","Colistin","Teicoplanin","Colistin-Teicoplanin","CST","TEC",0,"LPS","other cell wall","LPS-other cell wall",0,"membrane","cell wall","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.062679069,-0.028382033,-0.040688044,-0.043164449,-0.01528681,-0.040164707,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.3,0.3,0.3,0.3,5,5,0.88,0.88,0.85,0.87,0.82,0.83
"Colistin_Fosfomycin","Colistin","Fosfomycin","Colistin-Fosfomycin","CST","FOF",0,"LPS","other cell wall","LPS-other cell wall",0,"membrane","cell wall","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.21045902,0.122053808,0.072080068,-0.051878374,0,-0.09101202,"Additivity","Additivity","Additivity","Additivity","Additivity","Synergy",0,0,0,0,0,-1,-1,"R","R","R","R","S","S","S","S","S","R","S","S","RS","RS","RS","RR","SS","SS",0,0,0,1,-1,-1,-1,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0
"Colistin_Metronidazole","Colistin","Metronidazole","Colistin-Metronidazole","CST","MTZ",0,"LPS","other DNA","LPS-other DNA",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.064293032,-0.031866683,-0.042964271,-0.061279152,8.67e-05,-0.050850637,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,1,1,1,1,20,20,0.81,0.86,0.85,0.85,0.86,0.85
"Colistin_Doxorubicin","Colistin","Doxorubicin","Colistin-Doxorubicin","CST","DXR",0,"LPS","other DNA","LPS-other DNA",0,"membrane","DNA","DNA-membrane",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.060163164,-0.031289025,0.053374093,-0.066853349,-0.037514804,-0.027661594,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,2.5,2.5,2.5,2.5,5,5,0.81,0.86,0.81,0.84,0.9,0.91
"Colistin_Mitomycin C","Colistin","Mitomycin C","Colistin-Mitomycin C","CST","MMC",0,"LPS","other DNA","LPS-other DNA",0,"membrane","DNA","DNA-membrane",0,"antibiotic","research used drug","antibiotic-research used drug",-0.234394502,0.171794017,0.116624962,0.113705958,-0.013926286,0.172192767,"Additivity","Additivity","Additivity","Additivity","Additivity","Antagonism",0,0,0,0,0,1,1,"R","R","R","R","S","S","S","S","S","S","S","S","RS","RS","RS","RS","SS","SS",0,0,0,0,-1,-1,-2,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.5,0.5,0.25,0.25,1.5,0.2,0.34,0,0.33,0.54,0.4,0
"Colistin_Rifampicin","Colistin","Rifampicin","Colistin-Rifampicin","CST","RIF",0,"LPS","RNA polymerase","LPS-RNA polymerase",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.845545235,-0.742027621,-0.909552592,-0.990639812,-0.191428456,-0.112968485,"Synergy","Synergy","Synergy","Synergy","Synergy","Synergy",-1,-1,-1,-1,-1,-1,-6,"R","R","R","R","S","S","S","S","S","S","S","R","RS","RS","RS","RS","SS","SR",0,0,0,0,-1,0,-1,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,8,8,8,8,16,20,0.41,0,0.17,0,0,0.87
"Colistin_Novobiocin","Colistin","Novobiocin","Colistin-Novobiocin","CST","NVB",0,"LPS","quinolones","LPS-quinolones",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.774705061,-0.720989298,-0.826902525,-0.917714087,-0.0537117,-0.037099738,"Synergy","Synergy","Synergy","Synergy","Additivity","Synergy",-1,-1,-1,-1,0,-1,-5,"R","R","R","R","S","S","S","S","R","S","R","R","RS","RS","RR","RS","SR","SR",0,0,1,0,0,0,1,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,20,20,20,20,20,20,0.45,0,0.85,0.28,0.86,0.91
"Colistin_Levofloxacin","Colistin","Levofloxacin","Colistin-Levofloxacin","CST","LCX",0,"LPS","DNA gyrase","DNA gyrase-LPS",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.228830055,0.103560504,0.202910687,0.103290659,0,0,"Antagonism","Additivity","Additivity","Additivity","Additivity","Additivity",1,0,0,0,0,0,1,"R","R","R","R","S","S","S","S","S","S","S","S","RS","RS","RS","RS","SS","SS",0,0,0,0,-1,-1,-2,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.04,0.04,0.08,0.08,2,0.5,0,0,0,0,0,0
"Colistin_Trimethoprim","Colistin","Trimethoprim","Colistin-Trimethoprim","CST","TMP",0,"LPS","folic acid biosynthesis","folic acid biosynthesis-LPS",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.041597259,0.042231318,0.191080063,0.144463628,0,-0.052354764,"Additivity","Additivity","Antagonism","Additivity","Additivity","Additivity",0,0,1,0,0,0,1,"R","R","R","R","S","S","S","S","S","S","R","R","RS","RS","RS","RS","SR","SR",0,0,0,0,0,0,0,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85
"Colistin_Sulfamonomethoxine","Colistin","Sulfamonomethoxine","Colistin-Sulfamonomethoxine","CST","SMM",0,"LPS","folic acid biosynthesis","folic acid biosynthesis-LPS",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.068729451,-0.068371373,0.066959244,-0.059312218,0,-0.034216947,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81
"Colistin_Nitrofurantoin","Colistin","Nitrofurantoin","Colistin-Nitrofurantoin","CST","NIT",0,"LPS","multiple","LPS-multiple",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.08754857,0.070794765,0.118839823,-0.750620002,0.018342197,-0.030547517,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","S","S","R","R","S","R","RS","RS","RR","RR","SS","SR",0,0,1,1,-1,0,1,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,4,4,4,4,32,32,0.55,0.4,0.75,0.81,0.35,0.71
"Colistin_Polymyxin B","Colistin","Polymyxin B","Colistin-Polymyxin B","CST","PMB",1,"LPS","LPS","LPS-LPS",1,"membrane","membrane","membrane-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.147409424,-0.040070372,-0.064438478,-0.051846084,-0.049830895,-0.044921568,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","S","R","R","R","R","S","RS","RR","RR","RR","SR","SS",0,1,1,1,0,-1,2,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08
"Colistin_EGCG","Colistin","EGCG","Colistin-EGCG","CST","EGCG",0,"LPS","fatty acid biosynthesis","fatty acid biosynthesis-LPS",1,"membrane","membrane","membrane-membrane",0,"antibiotic","food additive","antibiotic-food additive",0.087610935,-0.026499807,0.026845167,-0.061421264,0.372251767,0.035325401,"Additivity","Additivity","Additivity","Additivity","Antagonism","Additivity",0,0,0,0,1,0,1,"R","R","R","R","S","S","R","R","R","R","S","R","RR","RR","RR","RR","SS","SR",1,1,1,1,-1,0,3,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,20,20,20,20,23,23,0.8,0.76,0.88,0.8,0.46,0.7
"Colistin_Nisin","Colistin","Nisin","Colistin-Nisin","CST","NSN",0,"LPS","PMF","LPS-PMF",0,"membrane","PMF","membrane-PMF",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.032275768,-0.072119707,-0.059721005,-0.026781683,0.009640404,0.067432947,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,25,25,25,25,20,20,0.83,0.92,0.85,0.87,0.84,0.88
"Colistin_Daptomycin","Colistin","Daptomycin","Colistin-Daptomycin","CST","DAP",0,"LPS","PMF","LPS-PMF",0,"membrane","PMF","membrane-PMF",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.065692455,-0.017204453,0.013796766,-0.043120588,-0.001511613,-0.006654861,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,1,1,1,1,1,1,0.84,0.89,0.88,0.9,0.88,0.9
"Colistin_Nonactin","Colistin","Nonactin","Colistin-Nonactin","CST","NON",0,"LPS","PMF","LPS-PMF",0,"membrane","PMF","membrane-PMF",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.060551596,0.026554205,0.067954533,-0.051887993,0.012362348,0.009631663,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,1,1,1,1,2,2,0.88,0.89,0.93,0.91,0.81,0.83
"Colistin_Paraquat","Colistin","Paraquat","Colistin-Paraquat","CST","PQ",0,"LPS","oxidative stress","LPS-oxidative stress",0,"membrane","oxidative stress","membrane-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",-0.053949694,-0.05056171,0.044772886,-0.078695844,-0.008731153,0.04277274,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,5,5,10,10,10,10,0.76,0.75,0.82,0.83,0.87,0.86
"Colistin_Fusidic acid","Colistin","Fusidic acid","Colistin-Fusidic acid","CST","FUS",0,"LPS","other protein synthesis inhibitor","LPS-other protein synthesis inhibitor",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.820935346,-0.788643324,-0.896055036,-0.934221985,0.050232584,-0.068244711,"Synergy","Synergy","Synergy","Synergy","Additivity","Synergy",-1,-1,-1,-1,0,-1,-5,"R","R","R","R","S","S","S","S","R","R","R","R","RS","RS","RR","RR","SR","SR",0,0,1,1,0,0,2,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84
"Colistin_Puromycin","Colistin","Puromycin","Colistin-Puromycin","CST","PUR",0,"LPS","other protein synthesis inhibitor","LPS-other protein synthesis inhibitor",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.345070139,0.054083285,0.056602125,-0.146583835,0.029415185,-0.018154788,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","S","S","R","R","R","R","RS","RS","RR","RR","SR","SR",0,0,1,1,0,0,2,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,25,25,25,25,25,25,0.63,0,0.78,0.72,0.78,0.77
"Colistin_Linezolid","Colistin","Linezolid","Colistin-Linezolid","CST","LZD",0,"LPS","other protein synthesis inhibitor","LPS-other protein synthesis inhibitor",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.033848146,-0.035694464,0.023306279,-0.02645184,0.002717658,-0.054665312,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","S","S","R","R","R","R","R","R","RR","RR","RR","RR","SR","SR",1,1,1,1,0,0,4,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,2,2,2,2,2,2,0.88,0.88,0.85,0.89,0.8,0.83
"Colistin_Doxycycline","Colistin","Doxycycline","Colistin-Doxycycline","CST","DOX",0,"LPS","tetracycline","LPS-tetracycline",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.092523107,-0.079125363,-0.254708827,-0.240291528,0.039568418,-0.041249102,"Additivity","Additivity","Additivity","Synergy","Additivity","Additivity",0,0,0,-1,0,0,-1,"R","R","R","R","S","S","S","S","S","S","R","S","RS","RS","RS","RS","SR","SS",0,0,0,0,0,-1,-1,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.5,0.5,1,1,4,4,0.42,0,0.55,0.4,0.85,0.5
"Colistin_Minocycline","Colistin","Minocycline","Colistin-Minocycline","CST","MIN",0,"LPS","tetracycline","LPS-tetracycline",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.075868657,0.079429594,0.121106382,-0.083004288,0.058658902,-0.057120786,"Additivity","Additivity","Additivity","Additivity","Synergy","Synergy",0,0,0,0,-1,-1,-2,"R","R","R","R","S","S","S","S","R","R","S","S","RS","RS","RR","RR","SS","SS",0,0,1,1,-1,-1,0,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0,0.5,0.5,1,1,40,20,0.7,0.66,0.82,0.71,0,0
